cd_anoexecucao,cd_exercicio,administracao,cd_orgao,ds_orgao,cd_unidade,ds_unidade,projetoatividade,ds_projeto_atividade,cd_despesa,ds_despesa,sld_orcado_ano,vl_atualizado,vl_empenhadoliquido,vl_liquidado
2011,2011,Indireta,01,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,4100,Coordenação e Administração Geral,33903600,Outros Serviços de Terceiros - Pessoa Física,6320000.0,10120000.0,9682155.02,9682155.02
2011,2011,Indireta,01,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,4103,"Oper./Manut. Unidades Hospitalares, Pronto Socorros e Pronto Atendimento",33903600,Outros Serviços de Terceiros - Pessoa Física,1091000.0,341000.0,307990.29,307990.29
2011,2011,Indireta,01,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,4103,"Oper./Manut. Unidades Hospitalares, Pronto Socorros e Pronto Atendimento",33503900,Outros Serviços de Terceiros - Pessoa Jurídica,21120000.0,20606500.0,17909887.17,17909887.17
2011,2011,Indireta,01,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,2478,Aquisição e Manutenção de Equipamentos para Hospital Mun. Dr. Cármino Caricchio - Hosp. Tatuapé,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,500000.0,500000.0,0.0,0.0
2011,2011,Indireta,01,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,4100,Coordenação e Administração Geral,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,200000.0,200000.0,199295.99,199295.99
2011,2011,Indireta,01,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,4100,Coordenação e Administração Geral,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,1103603.0,0.0,0.0,0.0
2011,2011,Indireta,01,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,4100,Coordenação e Administração Geral,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,30130000.0,30130000.0,29052967.84,29006383.7
2011,2011,Indireta,01,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,2171,Implantação e Operação de Sistemas de Informação e Comunicação,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,17353000.0,16853000.0,15218449.0,15059207.16
2011,2011,Indireta,01,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,4103,"Oper./Manut. Unidades Hospitalares, Pronto Socorros e Pronto Atendimento",33903900,Outros Serviços de Terceiros - Pessoa Jurídica,490100.0,490100.0,404098.87,154350.0
2011,2011,Indireta,01,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,4103,"Oper./Manut. Unidades Hospitalares, Pronto Socorros e Pronto Atendimento",33903900,Outros Serviços de Terceiros - Pessoa Jurídica,118932397.0,81059362.54,78940978.21,60096345.4
2011,2011,Indireta,01,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,4103,"Oper./Manut. Unidades Hospitalares, Pronto Socorros e Pronto Atendimento",33903900,Outros Serviços de Terceiros - Pessoa Jurídica,98270000.0,110579000.0,107602106.13,105086125.13
2011,2011,Indireta,01,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,4119,Projeto Sentinela,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,40000.0,40000.0,15665.13,15665.13
2011,2011,Indireta,01,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,3101,Ampliação e Reforma de Equipamentos de Saúde,44903900,Outros Serviços de Terceiros - Pessoa Jurídica,500000.0,500000.0,0.0,0.0
2011,2011,Indireta,01,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,3577,E5288 - Reforma do Hospital do Tatuapé,44903900,Outros Serviços de Terceiros - Pessoa Jurídica,50000.0,50000.0,0.0,0.0
2011,2011,Indireta,01,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,3578,E5289 - Reforma do Hospital Mandaqui,44903900,Outros Serviços de Terceiros - Pessoa Jurídica,50000.0,50000.0,0.0,0.0
2011,2011,Indireta,01,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,3579,E5290 - Reforma do Hospital Tide Setúbal,44903900,Outros Serviços de Terceiros - Pessoa Jurídica,50000.0,50000.0,0.0,0.0
2011,2011,Indireta,01,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,4100,Coordenação e Administração Geral,33903300,Passagens e Despesas Com Locomoção,63000.0,140000.0,23913.37,23913.37
2011,2011,Indireta,01,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,4103,"Oper./Manut. Unidades Hospitalares, Pronto Socorros e Pronto Atendimento",33903300,Passagens e Despesas Com Locomoção,31618.0,4618.0,3177.94,3177.94
2011,2011,Indireta,01,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,4119,Projeto Sentinela,33903300,Passagens e Despesas Com Locomoção,8000.0,8000.0,1669.48,1669.48
2011,2011,Indireta,01,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,4100,Coordenação e Administração Geral,31909100,Sentenças Judiciais,1000000.0,1000000.0,599086.38,599086.38
2011,2011,Indireta,01,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,4100,Coordenação e Administração Geral,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,301767025.0,291767025.0,265058945.35,265058945.35
2011,2011,Indireta,02,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,4100,Coordenação e Administração Geral,33904600,Auxílio-alimentação,50000.0,50000.0,13346.4,13346.4
2011,2011,Indireta,02,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,4100,Coordenação e Administração Geral,33904900,Auxílio-transporte,2200000.0,2200000.0,1456499.45,1449933.51
2011,2011,Indireta,02,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,4100,Coordenação e Administração Geral,33909200,Despesas de Exercícios Anteriores,0.0,229727.37,229727.37,229417.78
2011,2011,Indireta,02,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,2171,Implantação e Operação de Sistemas de Informação e Comunicação,33909200,Despesas de Exercícios Anteriores,0.0,50344.78,50344.78,50344.78
2011,2011,Indireta,02,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,4103,"Oper./Manut. Unidades Hospitalares, Pronto Socorros e Pronto Atendimento",33909200,Despesas de Exercícios Anteriores,0.0,30207.7,30205.7,30205.7
2011,2011,Indireta,02,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,4103,"Oper./Manut. Unidades Hospitalares, Pronto Socorros e Pronto Atendimento",33909200,Despesas de Exercícios Anteriores,0.0,168029.86,168029.86,168029.86
2011,2011,Indireta,02,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,4100,Coordenação e Administração Geral,44905200,Equipamentos e Material Permanente,200000.0,200000.0,134640.8,134640.8
2011,2011,Indireta,02,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,4103,"Oper./Manut. Unidades Hospitalares, Pronto Socorros e Pronto Atendimento",44905200,Equipamentos e Material Permanente,5334500.0,5484500.0,484027.19,357859.87
2011,2011,Indireta,02,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,4100,Coordenação e Administração Geral,33903000,Material de Consumo,3860500.0,3860500.0,3717449.75,3052778.64
2011,2011,Indireta,02,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,4103,"Oper./Manut. Unidades Hospitalares, Pronto Socorros e Pronto Atendimento",33903000,Material de Consumo,3700000.0,3700000.0,433090.61,286990.46
2011,2011,Indireta,02,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,4103,"Oper./Manut. Unidades Hospitalares, Pronto Socorros e Pronto Atendimento",33903000,Material de Consumo,15000000.0,14969490.0,14711781.83,12411030.53
2011,2011,Indireta,02,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,3156,E3037 - Reforma para Acessibilidade - Rampa 3º Andar,44905100,Obras e Instalações,150000.0,150000.0,0.0,0.0
2011,2011,Indireta,02,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,3157,E3037 - Serviços de Reforma de Enfermaria do 9º Andar - Ala A,44905100,Obras e Instalações,500000.0,500000.0,0.0,0.0
2011,2011,Indireta,02,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,1368,E919 - Ampliação e Melhoramento para o Bom Funcionamento do Hospital do Servidor Público Municipal,44905100,Obras e Instalações,100000.0,100000.0,68500.0,0.0
2011,2011,Indireta,02,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,4100,Coordenação e Administração Geral,31901300,Obrigações Patronais,26688000.0,26688000.0,23445212.2,23445212.2
2011,2011,Indireta,02,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,4100,Coordenação e Administração Geral,31911300,Obrigações Patronais - RPPS,450000.0,450000.0,337702.78,337702.78
2011,2011,Indireta,02,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,4100,Coordenação e Administração Geral,33904700,Obrigações Tributárias e Contributivas,30000.0,30000.0,17647.67,7647.67
2011,2011,Indireta,02,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,4100,Coordenação e Administração Geral,33903600,Outros Serviços de Terceiros - Pessoa Física,3815000.0,4852911.52,4688501.18,4676835.9
2011,2011,Indireta,02,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,4100,Coordenação e Administração Geral,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,2411000.0,2151064.93,1964534.27,1610973.96
2011,2011,Indireta,02,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,4100,Coordenação e Administração Geral,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,20500000.0,21400000.0,21399044.79,18770679.43
2011,2011,Indireta,02,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,2171,Implantação e Operação de Sistemas de Informação e Comunicação,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,800000.0,745785.22,646283.02,576996.81
2011,2011,Indireta,02,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,4103,"Oper./Manut. Unidades Hospitalares, Pronto Socorros e Pronto Atendimento",33903900,Outros Serviços de Terceiros - Pessoa Jurídica,9300000.0,9162480.14,5413518.39,3960422.97
2011,2011,Indireta,02,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,3112,Ampliação e Reforma do Hospital do Servidor Público Municipal,44903900,Outros Serviços de Terceiros - Pessoa Jurídica,800000.0,1300000.0,202382.68,0.0
2011,2011,Indireta,02,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,3150,"E3037 - Execução de Projeto de Ar Condicionado das UTI's, Centro Cirúrgico, LPC e C.O.",44903900,Outros Serviços de Terceiros - Pessoa Jurídica,1800000.0,1650000.0,0.0,0.0
2011,2011,Indireta,02,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,3151,E3037 - Modernização de Elevador de Emergência (Expressinho),44903900,Outros Serviços de Terceiros - Pessoa Jurídica,350000.0,350000.0,0.0,0.0
2011,2011,Indireta,02,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,3152,E3037 - Modernização de Elevador de Serviços,44903900,Outros Serviços de Terceiros - Pessoa Jurídica,400000.0,400000.0,0.0,0.0
2011,2011,Indireta,02,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,3153,E3037 - Modernização de Elevadores de Pacientes,44903900,Outros Serviços de Terceiros - Pessoa Jurídica,400000.0,400000.0,0.0,0.0
2011,2011,Indireta,02,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,3154,E3037 - Reforma da Enfermaria do 4º Andar - PS,44903900,Outros Serviços de Terceiros - Pessoa Jurídica,500000.0,500000.0,0.0,0.0
2011,2011,Indireta,02,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,3155,"E3037 - Reforma de Piso, Palco e Cadeira de Auditório",44903900,Outros Serviços de Terceiros - Pessoa Jurídica,400000.0,400000.0,0.0,0.0
2011,2011,Indireta,02,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,4100,Coordenação e Administração Geral,31909100,Sentenças Judiciais,2000000.0,2000000.0,1988184.88,1988184.88
2011,2011,Indireta,02,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,4100,Coordenação e Administração Geral,33909100,Sentenças Judiciais,0.0,15958.48,15958.48,15958.48
2011,2011,Indireta,02,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,4100,Coordenação e Administração Geral,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,87781000.0,79800000.0,76532432.38,76508925.74
2011,2011,Indireta,03,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,8657,Compensação Financeira - Outros Fundos de Previdência,33200100,Aposentadorias e Reformas,2000000.0,2000000.0,880922.66,880922.66
2011,2011,Indireta,03,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,8660,Aposentadorias e Pensões,33900100,Aposentadorias e Reformas,1457690376.0,1437350376.0,1437335607.09,1437335607.09
2011,2011,Indireta,03,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,8660,Aposentadorias e Pensões,33900100,Aposentadorias e Reformas,160000000.0,151340000.0,84003999.32,84003999.32
2011,2011,Indireta,03,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,8660,Aposentadorias e Pensões,33900100,Aposentadorias e Reformas,904284513.0,1304284513.0,1294788917.08,1294788917.08
2011,2011,Indireta,03,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,8658,Administração da Autarquia,33904600,Auxílio-alimentação,905000.0,905000.0,557540.16,557540.16
2011,2011,Indireta,03,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,8658,Administração da Autarquia,33904900,Auxílio-transporte,345000.0,345000.0,150485.12,150485.12
2011,2011,Indireta,03,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,8660,Aposentadorias e Pensões,33909200,Despesas de Exercícios Anteriores,1000000.0,1200000.0,886674.49,886674.49
2011,2011,Indireta,03,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,8658,Administração da Autarquia,33901400,Diárias - Civil,75000.0,75000.0,41084.25,41084.25
2011,2011,Indireta,03,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,8658,Administração da Autarquia,44905200,Equipamentos e Material Permanente,6229000.0,6229000.0,30795.43,30795.43
2011,2011,Indireta,03,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,8658,Administração da Autarquia,33909300,Indenizações e Restituições,100000.0,100000.0,33298.14,33298.14
2011,2011,Indireta,03,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,8660,Aposentadorias e Pensões,33909300,Indenizações e Restituições,100000.0,100000.0,3779.51,3779.51
2011,2011,Indireta,03,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,8658,Administração da Autarquia,31909400,Indenizações Trabalhistas,150000.0,150000.0,62360.21,62360.21
2011,2011,Indireta,03,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,8658,Administração da Autarquia,33903000,Material de Consumo,455300.0,455300.0,90247.32,86736.92
2011,2011,Indireta,03,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,7501,Melhorias e Benfeitorias nas Dependências do IPREM,44905100,Obras e Instalações,4170000.0,4170000.0,0.0,0.0
2011,2011,Indireta,03,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,8658,Administração da Autarquia,31901300,Obrigações Patronais,229000.0,229000.0,157091.44,157091.44
2011,2011,Indireta,03,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,8658,Administração da Autarquia,31911300,Obrigações Patronais - RPPS,2450000.0,2450000.0,1106607.34,1106607.34
2011,2011,Indireta,03,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,8658,Administração da Autarquia,33904700,Obrigações Tributárias e Contributivas,200000.0,200000.0,4819.36,4050.01
2011,2011,Indireta,03,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,8658,Administração da Autarquia,33900800,Outros Benefícios Assistenciais,140000.0,140000.0,47849.78,47849.78
2011,2011,Indireta,03,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,8658,Administração da Autarquia,33903600,Outros Serviços de Terceiros - Pessoa Física,30000.0,30000.0,0.0,0.0
2011,2011,Indireta,03,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,8658,Administração da Autarquia,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,15516700.0,15516700.0,4019995.79,3793818.34
2011,2011,Indireta,03,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,2171,Implantação e Operação de Sistemas de Informação e Comunicação,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,4810000.0,4810000.0,2344758.56,2100295.55
2011,2011,Indireta,03,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,2153,Publicação de Editais e Outras Publicações Legais,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,15000.0,15000.0,0.0,0.0
2011,2011,Indireta,03,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,8658,Administração da Autarquia,33903300,Passagens e Despesas Com Locomoção,50000.0,50000.0,36584.37,34339.08
2011,2011,Indireta,03,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,8657,Compensação Financeira - Outros Fundos de Previdência,33200300,Pensões,100000.0,100000.0,0.0,0.0
2011,2011,Indireta,03,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,8660,Aposentadorias e Pensões,33900300,Pensões,478000000.0,475800000.0,470592818.44,470592818.44
2011,2011,Indireta,03,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,8658,Administração da Autarquia,31900900,Salário Família,5000.0,5000.0,500.24,500.24
2011,2011,Indireta,03,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,8660,Aposentadorias e Pensões,33900900,Salário Família,90000.0,90000.0,63305.65,63305.65
2011,2011,Indireta,03,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,8658,Administração da Autarquia,33909100,Sentenças Judiciais,30000.0,30000.0,16952.59,16952.59
2011,2011,Indireta,03,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,8660,Aposentadorias e Pensões,33909100,Sentenças Judiciais,10409711.0,10409711.0,7103163.7,7103163.7
2011,2011,Indireta,03,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,8658,Administração da Autarquia,33903500,Serviços de Consultoria,5089000.0,5089000.0,0.0,0.0
2011,2011,Indireta,03,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,8658,Administração da Autarquia,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,9070000.0,9070000.0,6147653.97,6147653.97
2011,2011,Indireta,04,Serviço Funerário do Município de São Paulo,10,Serviço Funerário do Município de São Paulo,8852,"Ornamentação,Com.e Controle de Câmaras Mortuárias e Art. Religiosos",45906200,Aquisição de Produtos para Revenda,21640000.0,21640000.0,19305341.32,19126409.06
2011,2011,Indireta,04,Serviço Funerário do Município de São Paulo,10,Serviço Funerário do Município de São Paulo,8851,Administração da Autarquia,33904600,Auxílio-alimentação,4960000.0,4960000.0,4568337.22,4568337.22
2011,2011,Indireta,04,Serviço Funerário do Município de São Paulo,10,Serviço Funerário do Município de São Paulo,8851,Administração da Autarquia,33904900,Auxílio-transporte,3045000.0,3045000.0,2882061.08,2880627.08
2011,2011,Indireta,04,Serviço Funerário do Município de São Paulo,10,Serviço Funerário do Município de São Paulo,8857,Operação e Manutenção de Cemitérios,31900400,Contratação por Tempo Determinado,0.0,612000.0,350478.99,349289.34
2011,2011,Indireta,04,Serviço Funerário do Município de São Paulo,10,Serviço Funerário do Município de São Paulo,8853,Transportes Fúnebres,31900400,Contratação por Tempo Determinado,0.0,222800.0,152588.9,147588.9
2011,2011,Indireta,04,Serviço Funerário do Município de São Paulo,10,Serviço Funerário do Município de São Paulo,8851,Administração da Autarquia,31909200,Despesas de Exercícios Anteriores,10000.0,58000.0,37631.04,37631.04
2011,2011,Indireta,04,Serviço Funerário do Município de São Paulo,10,Serviço Funerário do Município de São Paulo,8851,Administração da Autarquia,33909200,Despesas de Exercícios Anteriores,51000.0,51000.0,33502.72,33502.72
2011,2011,Indireta,04,Serviço Funerário do Município de São Paulo,10,Serviço Funerário do Município de São Paulo,8851,Administração da Autarquia,44905200,Equipamentos e Material Permanente,670000.0,670000.0,225799.52,225799.52
2011,2011,Indireta,04,Serviço Funerário do Município de São Paulo,10,Serviço Funerário do Município de São Paulo,8859,Fundo de Manutenção e Melhoria,44905200,Equipamentos e Material Permanente,1000.0,1000.0,0.0,0.0
2011,2011,Indireta,04,Serviço Funerário do Município de São Paulo,10,Serviço Funerário do Município de São Paulo,8857,Operação e Manutenção de Cemitérios,44905200,Equipamentos e Material Permanente,185000.0,185000.0,0.0,0.0
2011,2011,Indireta,04,Serviço Funerário do Município de São Paulo,10,Serviço Funerário do Município de São Paulo,8858,Operação e Manutenção de Velórios,44905200,Equipamentos e Material Permanente,30000.0,30000.0,0.0,0.0
2011,2011,Indireta,04,Serviço Funerário do Município de São Paulo,10,Serviço Funerário do Município de São Paulo,8856,Operação e Manutenção do Crematório,44905200,Equipamentos e Material Permanente,10000.0,10000.0,0.0,0.0
