cd_anoexecucao,cd_exercicio,administracao,cd_orgao,ds_orgao,cd_unidade,ds_unidade,projetoatividade,ds_projeto_atividade,cd_despesa,ds_despesa,sld_orcado_ano,vl_atualizado,vl_empenhadoliquido,vl_liquidado
2012,2012,Direta,10,Tribunal de Contas do Município de São Paulo,10,Tribunal de Contas do Município de São Paulo,2050,Administração doTribunal de Contas do Município de São Paulo,33903000,Material de Consumo,900000.0,900000.0,0.0,0.0
2012,2012,Direta,10,Tribunal de Contas do Município de São Paulo,10,Tribunal de Contas do Município de São Paulo,2050,Administração doTribunal de Contas do Município de São Paulo,33903300,Passagens e Despesas com Locomoção,50000.0,50000.0,0.0,0.0
2012,2012,Direta,10,Tribunal de Contas do Município de São Paulo,10,Tribunal de Contas do Município de São Paulo,2050,Administração doTribunal de Contas do Município de São Paulo,33903500,Serviços de Consultoria,14000.0,14000.0,0.0,0.0
2012,2012,Direta,10,Tribunal de Contas do Município de São Paulo,10,Tribunal de Contas do Município de São Paulo,2050,Administração doTribunal de Contas do Município de São Paulo,33903700,Locação de Mão-de-Obra,1756000.0,1936000.0,0.0,0.0
2012,2012,Direta,10,Tribunal de Contas do Município de São Paulo,10,Tribunal de Contas do Município de São Paulo,2050,Administração doTribunal de Contas do Município de São Paulo,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,5300000.0,5300000.0,0.0,0.0
2012,2012,Direta,10,Tribunal de Contas do Município de São Paulo,10,Tribunal de Contas do Município de São Paulo,2050,Administração doTribunal de Contas do Município de São Paulo,33904600,Auxílio-Alimentação,451000.0,451000.0,0.0,0.0
2012,2012,Direta,10,Tribunal de Contas do Município de São Paulo,10,Tribunal de Contas do Município de São Paulo,2050,Administração doTribunal de Contas do Município de São Paulo,33904700,Obrigações Tributárias e Contributivas,3000.0,3000.0,0.0,0.0
2012,2012,Direta,10,Tribunal de Contas do Município de São Paulo,10,Tribunal de Contas do Município de São Paulo,2050,Administração doTribunal de Contas do Município de São Paulo,33904800,Outros Auxílios Financeiros a Pessoas Físicas,40000.0,40000.0,0.0,0.0
2012,2012,Direta,10,Tribunal de Contas do Município de São Paulo,10,Tribunal de Contas do Município de São Paulo,2050,Administração doTribunal de Contas do Município de São Paulo,33904900,Auxílio-Transporte,262000.0,262000.0,0.0,0.0
2012,2012,Direta,10,Tribunal de Contas do Município de São Paulo,10,Tribunal de Contas do Município de São Paulo,2050,Administração doTribunal de Contas do Município de São Paulo,33909200,Despesas de Exercícios Anteriores,10000.0,10000.0,0.0,0.0
2012,2012,Direta,10,Tribunal de Contas do Município de São Paulo,10,Tribunal de Contas do Município de São Paulo,2050,Administração doTribunal de Contas do Município de São Paulo,44905200,Equipamentos e Material Permanente,770000.0,590000.0,0.0,0.0
2012,2012,Direta,10,Tribunal de Contas do Município de São Paulo,10,Tribunal de Contas do Município de São Paulo,2153,Publicação de Editais e Outras Publicações Legais,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,5000.0,5000.0,0.0,0.0
2012,2012,Direta,10,Tribunal de Contas do Município de São Paulo,10,Tribunal de Contas do Município de São Paulo,2171,Implantação e Operação de Sistemas de Informação e Comunicação,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,130000.0,130000.0,0.0,0.0
2012,2012,Direta,10,Tribunal de Contas do Município de São Paulo,20,Fundo Esp. de Desp. do Tribunal de Contas do Município de São Paulo,2009,Fundo Especial de Despesa do Tribunal de Contas do Município,33901400,Diárias - Civil,153000.0,153000.0,0.0,0.0
2012,2012,Direta,10,Tribunal de Contas do Município de São Paulo,20,Fundo Esp. de Desp. do Tribunal de Contas do Município de São Paulo,2009,Fundo Especial de Despesa do Tribunal de Contas do Município,33903000,Material de Consumo,65000.0,65000.0,0.0,0.0
2012,2012,Direta,10,Tribunal de Contas do Município de São Paulo,20,Fundo Esp. de Desp. do Tribunal de Contas do Município de São Paulo,2009,Fundo Especial de Despesa do Tribunal de Contas do Município,33903300,Passagens e Despesas com Locomoção,150000.0,150000.0,0.0,0.0
2012,2012,Direta,10,Tribunal de Contas do Município de São Paulo,20,Fundo Esp. de Desp. do Tribunal de Contas do Município de São Paulo,2009,Fundo Especial de Despesa do Tribunal de Contas do Município,33903600,Outros Serviços de Terceiros - Pessoa Física,142000.0,142000.0,0.0,0.0
2012,2012,Direta,10,Tribunal de Contas do Município de São Paulo,20,Fundo Esp. de Desp. do Tribunal de Contas do Município de São Paulo,2009,Fundo Especial de Despesa do Tribunal de Contas do Município,33903700,Locação de Mão-de-Obra,590000.0,590000.0,0.0,0.0
2012,2012,Direta,10,Tribunal de Contas do Município de São Paulo,20,Fundo Esp. de Desp. do Tribunal de Contas do Município de São Paulo,2009,Fundo Especial de Despesa do Tribunal de Contas do Município,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,500000.0,400000.0,0.0,0.0
2012,2012,Direta,10,Tribunal de Contas do Município de São Paulo,20,Fundo Esp. de Desp. do Tribunal de Contas do Município de São Paulo,2009,Fundo Especial de Despesa do Tribunal de Contas do Município,44903900,Outros Serviços de Terceiros - Pessoa Jurídica,560000.0,420000.0,0.0,0.0
2012,2012,Direta,10,Tribunal de Contas do Município de São Paulo,20,Fundo Esp. de Desp. do Tribunal de Contas do Município de São Paulo,2009,Fundo Especial de Despesa do Tribunal de Contas do Município,44905200,Equipamentos e Material Permanente,790000.0,1030000.0,0.0,0.0
2012,2012,Direta,11,Secretaria do Governo Municipal,10,Gabinete do Prefeito,1020,Aumento de Capital da São Paulo Turismo S/A,45906500,Constituição ou Aumento de Capital de Empresas,100000.0,10400000.0,10400000.0,10400000.0
2012,2012,Direta,11,Secretaria do Governo Municipal,10,Gabinete do Prefeito,2100,Administração do Gabinete do Prefeito,33901400,Diárias - Civil,45000.0,55000.0,46200.0,46200.0
2012,2012,Direta,11,Secretaria do Governo Municipal,10,Gabinete do Prefeito,2100,Administração do Gabinete do Prefeito,33903000,Material de Consumo,5000.0,0.0,0.0,0.0
2012,2012,Direta,11,Secretaria do Governo Municipal,10,Gabinete do Prefeito,2100,Administração do Gabinete do Prefeito,33903300,Passagens e Despesas com Locomoção,45000.0,180307.43,179807.43,136629.58
2012,2012,Direta,11,Secretaria do Governo Municipal,10,Gabinete do Prefeito,2100,Administração do Gabinete do Prefeito,33903600,Outros Serviços de Terceiros - Pessoa Física,10000.0,0.0,0.0,0.0
2012,2012,Direta,11,Secretaria do Governo Municipal,10,Gabinete do Prefeito,2100,Administração do Gabinete do Prefeito,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,10000.0,10000.0,1800.0,1800.0
2012,2012,Direta,11,Secretaria do Governo Municipal,10,Gabinete do Prefeito,2100,Administração do Gabinete do Prefeito,44905200,Equipamentos e Material Permanente,5000.0,0.0,0.0,0.0
2012,2012,Direta,11,Secretaria do Governo Municipal,10,Gabinete do Prefeito,2104,Administração do Gabinete do Vice-Prefeito,33901400,Diárias - Civil,15000.0,15000.0,6329.6,6329.6
2012,2012,Direta,11,Secretaria do Governo Municipal,10,Gabinete do Prefeito,2104,Administração do Gabinete do Vice-Prefeito,33903600,Outros Serviços de Terceiros - Pessoa Física,15000.0,0.0,0.0,0.0
2012,2012,Direta,11,Secretaria do Governo Municipal,10,Gabinete do Prefeito,2104,Administração do Gabinete do Vice-Prefeito,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,18000.0,13000.0,0.0,0.0
2012,2012,Direta,11,Secretaria do Governo Municipal,10,Gabinete do Prefeito,2146,Instituição de Equipe de Transição,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,240000.0,240000.0,0.0,0.0
2012,2012,Direta,11,Secretaria do Governo Municipal,10,Gabinete do Prefeito,2146,Instituição de Equipe de Transição,44905200,Equipamentos e Material Permanente,8000.0,8000.0,0.0,0.0
2012,2012,Direta,11,Secretaria do Governo Municipal,14,Secretaria Executiva de Comunicação,2125,Administração da Secretaria  Executiva de  Comunicação,33901400,Diárias - Civil,90950.0,90950.0,33264.55,33264.55
2012,2012,Direta,11,Secretaria do Governo Municipal,14,Secretaria Executiva de Comunicação,2125,Administração da Secretaria  Executiva de  Comunicação,33903000,Material de Consumo,486338.0,486338.0,28098.22,24466.22
2012,2012,Direta,11,Secretaria do Governo Municipal,14,Secretaria Executiva de Comunicação,2125,Administração da Secretaria  Executiva de  Comunicação,33903300,Passagens e Despesas com Locomoção,200000.0,200000.0,150000.0,29528.64
2012,2012,Direta,11,Secretaria do Governo Municipal,14,Secretaria Executiva de Comunicação,2125,Administração da Secretaria  Executiva de  Comunicação,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,9386309.0,15105420.06,15013420.05,12554069.2
2012,2012,Direta,11,Secretaria do Governo Municipal,14,Secretaria Executiva de Comunicação,2125,Administração da Secretaria  Executiva de  Comunicação,33909200,Despesas de Exercícios Anteriores,0.0,402440.4,402440.4,402440.4
2012,2012,Direta,11,Secretaria do Governo Municipal,14,Secretaria Executiva de Comunicação,2125,Administração da Secretaria  Executiva de  Comunicação,44905200,Equipamentos e Material Permanente,548000.0,548000.0,24666.0,24666.0
2012,2012,Direta,11,Secretaria do Governo Municipal,14,Secretaria Executiva de Comunicação,2153,Publicação de Editais e Outras Publicações Legais,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,1600000.0,1750000.0,1750000.0,1479794.02
2012,2012,Direta,11,Secretaria do Governo Municipal,14,Secretaria Executiva de Comunicação,2171,Implantação e Operação de Sistemas de Informação e Comunicação,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,50000.0,50000.0,0.0,0.0
2012,2012,Direta,11,Secretaria do Governo Municipal,14,Secretaria Executiva de Comunicação,2756,Central de Atendimento Telefônico da Cidade de São Paulo,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,40000000.0,83065771.3,81316730.6,70227918.26
2012,2012,Direta,11,Secretaria do Governo Municipal,14,Secretaria Executiva de Comunicação,2756,Central de Atendimento Telefônico da Cidade de São Paulo,33909200,Despesas de Exercícios Anteriores,0.0,722807.15,722807.15,722807.15
2012,2012,Direta,11,Secretaria do Governo Municipal,14,Secretaria Executiva de Comunicação,8024,Operação e Manutenção do Portal da PMSP,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,2000000.0,1845162.57,1374691.19,1146609.06
2012,2012,Direta,11,Secretaria do Governo Municipal,14,Secretaria Executiva de Comunicação,8024,Operação e Manutenção do Portal da PMSP,33909200,Despesas de Exercícios Anteriores,0.0,4837.43,4837.43,4837.43
2012,2012,Direta,11,Secretaria do Governo Municipal,14,Secretaria Executiva de Comunicação,8052,Publicações de Interesse do Município,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,112799000.0,101490691.28,96639668.58,93710093.25
2012,2012,Direta,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,1022,Implantação de Sinalização Turística Internacional,44903900,Outros Serviços de Terceiros - Pessoa Jurídica,1225000.0,1225000.0,0.0,0.0
2012,2012,Direta,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,1023,Centrais de Informação Turística,44903900,Outros Serviços de Terceiros - Pessoa Jurídica,100000.0,100000.0,0.0,0.0
2012,2012,Direta,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,1024,Preparação de São Paulo como Sede da Copa do Mundo de 2014,44903900,Outros Serviços de Terceiros - Pessoa Jurídica,9000000.0,11214659.79,6418915.34,6187223.82
2012,2012,Direta,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,1028,Implantação de Núcleos de Direitos Humanos,44903000,Material de Consumo,30000.0,30000.0,0.0,0.0
2012,2012,Direta,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,1028,Implantação de Núcleos de Direitos Humanos,44903200,Material de Distribuição Gratuita,30000.0,30000.0,0.0,0.0
2012,2012,Direta,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,1028,Implantação de Núcleos de Direitos Humanos,44903500,Serviços de Consultoria,25000.0,25000.0,0.0,0.0
2012,2012,Direta,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,1028,Implantação de Núcleos de Direitos Humanos,44903600,Outros Serviços de Terceiros - Pessoa Física,30000.0,30000.0,0.0,0.0
2012,2012,Direta,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,1028,Implantação de Núcleos de Direitos Humanos,44903900,Outros Serviços de Terceiros - Pessoa Jurídica,100000.0,131460.0,131460.0,131460.0
2012,2012,Direta,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,1028,Implantação de Núcleos de Direitos Humanos,44905200,Equipamentos e Material Permanente,85000.0,73000.0,0.0,0.0
2012,2012,Direta,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,1029,Modernização do Complexo Anhembi,44905100,Obras e Instalações,4000000.0,3315873.87,3315873.87,3315873.87
2012,2012,Direta,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,1031,Reforma de Edificações - SGM,44903900,Outros Serviços de Terceiros - Pessoa Jurídica,100000.0,100000.0,14322.26,14322.26
2012,2012,Direta,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,1031,Reforma de Edificações - SGM,44905100,Obras e Instalações,200000.0,200000.0,0.0,0.0
2012,2012,Direta,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,1032,Construção e Ampliação da Fábrica do Samba,44903900,Outros Serviços de Terceiros - Pessoa Jurídica,3800000.0,2177261.4,1200000.2,0.0
2012,2012,Direta,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,1032,Construção e Ampliação da Fábrica do Samba,44905100,Obras e Instalações,58200000.0,48666142.22,48200000.0,47112111.37
2012,2012,Direta,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,1034,Marca da Cidade de São Paulo,44903900,Outros Serviços de Terceiros - Pessoa Jurídica,6100000.0,0.0,0.0,0.0
2012,2012,Direta,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,1035,"Capacitação de Agentes de Viagens, Taxistas e Policiais",44903900,Outros Serviços de Terceiros - Pessoa Jurídica,1699386.0,0.0,0.0,0.0
2012,2012,Direta,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,2118,"Promoção,  Campanhas, Simpósios e Eventos Turíst., Culturais e Cívicos",33903900,Outros Serviços de Terceiros -Pessoa Jurídica,17800000.0,35327088.88,35258031.81,31388811.18
2012,2012,Direta,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,2118,"Promoção,  Campanhas, Simpósios e Eventos Turíst., Culturais e Cívicos",33909200,Despesas de Exercícios Anteriores,0.0,222498.09,222498.09,222498.09
2012,2012,Direta,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,2119,Participação no Carnaval Paulistano,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,25000000.0,25000000.0,24999820.71,24999820.71
2012,2012,Direta,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,2123,Realização de Eventos Educativos sobre Direitos do Cidadão,33903200,"Material, Bem ou Serviço para Distribuição Gratuita",40000.0,0.0,0.0,0.0
2012,2012,Direta,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,2123,Realização de Eventos Educativos sobre Direitos do Cidadão,33903600,Outros Serviços de Terceiros - Pessoa Física,20000.0,0.0,0.0,0.0
2012,2012,Direta,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,2123,Realização de Eventos Educativos sobre Direitos do Cidadão,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,20000.0,12000.0,6901.84,6901.84
2012,2012,Direta,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,2126,"E2442 - Aquisição de Materiais de Consumo para ACDEM, sito na Rua Miguel Rachid 596",33504300,Subvenções Sociais,100000.0,0.0,0.0,0.0
2012,2012,Direta,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,2139,Manutenção do Sistema Intraurbano de Monitoramento em Direitos Humanos - SIM / DH,33903200,"Material, Bem ou Serviço para Distribuição Gratuita",15000.0,15000.0,0.0,0.0
2012,2012,Direta,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,2139,Manutenção do Sistema Intraurbano de Monitoramento em Direitos Humanos - SIM / DH,33903500,Serviços de Consultoria,50000.0,50000.0,0.0,0.0
2012,2012,Direta,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,2139,Manutenção do Sistema Intraurbano de Monitoramento em Direitos Humanos - SIM / DH,33903600,Outros Serviços de Terceiros - Pessoa Física,15000.0,8000.0,0.0,0.0
2012,2012,Direta,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,2139,Manutenção do Sistema Intraurbano de Monitoramento em Direitos Humanos - SIM / DH,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,40000.0,183312.08,183312.08,183312.08
2012,2012,Direta,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,2141,Comissão Municipal de Direitos Humanos - CMDH,33901400,Diárias - Civil,10000.0,10000.0,4555.94,4555.94
2012,2012,Direta,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,2141,Comissão Municipal de Direitos Humanos - CMDH,33903000,Material de Consumo,5000.0,5000.0,0.0,0.0
2012,2012,Direta,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,2141,Comissão Municipal de Direitos Humanos - CMDH,33903200,"Material, Bem ou Serviço para Distribuição Gratuita",10000.0,10000.0,0.0,0.0
2012,2012,Direta,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,2141,Comissão Municipal de Direitos Humanos - CMDH,33903300,Passagens e Despesas com Locomoção,10000.0,26000.0,17057.38,7363.43
2012,2012,Direta,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,2141,Comissão Municipal de Direitos Humanos - CMDH,33903500,Serviços de Consultoria,15000.0,15000.0,0.0,0.0
2012,2012,Direta,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,2141,Comissão Municipal de Direitos Humanos - CMDH,33903600,Outros Serviços de Terceiros - Pessoa Física,15000.0,2000.0,0.0,0.0
2012,2012,Direta,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,2141,Comissão Municipal de Direitos Humanos - CMDH,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,40000.0,62990.0,54145.44,6324.71
