datainicial,datafinal,cd_anoexecucao,cd_exercicio,administracao,cd_orgao,sigla_orgao,ds_orgao,cd_unidade,ds_unidade,cd_funcao,ds_funcao,cd_subfuncao,ds_subfuncao,cd_programa,ds_programa,pa,papa,projetoatividade,ds_projeto_atividade,cd_despesa,ds_despesa,categoria_despesa,ds_categoria,grupo_despesa,ds_grupo,cd_modalidade,ds_modalidade,cd_elemento,cd_fonte,ds_fonte,sld_orcado_ano,vl_atualizado,vl_congelado,vl_descongelado,vl_congeladoliquido,vl_reservado,vl_cancelado,vl_reservadoliquido,vl_empenhado,vl_anulado,vl_empenhadoliquido,vl_liquidado,vl_pago
2015-01-01,2015-09-02,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Projeto,Projeto,3380,"Reforma, Recuperação e Adequação do Hospital Municipal Dr. Arthur Ribeiro de Saboya",44903900,Outros Serviços de Terceiros - Pessoa Jurídica,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,39,0,Tesouro Municipal,1357760.0,1357760.0,1357760.0,0.0,1357760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-09-02,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Atividade,Atividade,4103,"Operação e Manutenção das Unidades Hospitalares, Pronto Socorros e Pronto Atendimento",44905200,Equipamentos e Material Permanente,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,52,6,Recursos Próprios da Administração Indireta,591400.0,789332.89,591400.0,591400.0,0.0,1154444.7,414627.58,739817.12,209239.94,125244.72,83995.22,83995.22,83995.22
2015-01-01,2015-09-02,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,122,Administração Geral,3024,Suporte Administrativo,Atividade,Atividade,2100,Administração da Unidade,33903000,Material de Consumo,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,30,0,Tesouro Municipal,600000.0,600000.0,90000.0,0.0,90000.0,3175.5,0.0,3175.5,3175.5,0.0,3175.5,3175.5,3175.5
2015-01-01,2015-09-02,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,122,Administração Geral,3024,Suporte Administrativo,Atividade,Atividade,2100,Administração da Unidade,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,6,Recursos Próprios da Administração Indireta,100000.0,100000.0,0.0,0.0,0.0,65472.17,13500.0,51972.17,55972.17,5000.0,50972.17,50972.17,47772.17
2015-01-01,2015-09-02,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,122,Administração Geral,3024,Suporte Administrativo,Atividade,Auxilios,2100,Administração da Unidade,33904900,Auxílio-Transporte,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,49,0,Tesouro Municipal,9435760.0,9435760.0,1185608.0,0.0,1185608.0,7719403.0,0.0,7719403.0,7719403.0,0.0,7719403.0,5243711.94,5243711.94
2015-01-01,2015-09-02,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,122,Administração Geral,3024,Suporte Administrativo,Atividade,Atividade,2100,Administração da Unidade,33904700,Obrigações Tributárias e Contributivas,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,47,0,Tesouro Municipal,2500000.0,2500000.0,372619.39,0.0,372619.39,2168176.35,40795.74,2127380.61,2187157.45,59776.84,2127380.61,1189561.15,1189561.15
2015-01-01,2015-09-02,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Atividade,Atividade,2359,E5535 - Hospital Municipal Prof Dr Alípio Corrêa Netto - Ermelino Matarazzo - Melhoria e Adequação para Atendimento Público,44903900,Outros Serviços de Terceiros - Pessoa Jurídica,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,39,0,Tesouro Municipal,200000.0,200000.0,200000.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-09-02,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Projeto,Projeto,3372,"Reforma, Recuperação e Adequação de Hospitais",44905200,Equipamentos e Material Permanente,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,52,0,Tesouro Municipal,3000.0,3000.0,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-09-02,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Atividade,Atividade,4103,"Operação e Manutenção das Unidades Hospitalares, Pronto Socorros e Pronto Atendimento",44905200,Equipamentos e Material Permanente,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,52,0,Tesouro Municipal,0.0,550000.0,0.0,0.0,0.0,47156.53,0.0,47156.53,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-09-02,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Projeto,Projeto,1390,E5551 - Implantação do Centro de Parto Normal no Hospital Alípio Correa Neto,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,0,Tesouro Municipal,300000.0,0.0,300000.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-09-02,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Atividade,Atividade,4103,"Operação e Manutenção das Unidades Hospitalares, Pronto Socorros e Pronto Atendimento",33509200,Despesas de Exercícios Anteriores,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,50,Transferências a Instituições Privadas sem fins Lucrativos,92,0,Tesouro Municipal,0.0,6736522.56,0.0,0.0,0.0,6736522.56,0.0,6736522.56,6736522.56,0.0,6736522.56,6736522.56,6736522.56
2015-01-01,2015-09-02,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Projeto,Projeto,1390,E5551 - Implantação do Centro de Parto Normal no Hospital Alípio Correa Neto,44903900,Outros Serviços de Terceiros - Pessoa Jurídica,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,39,0,Tesouro Municipal,0.0,300000.0,0.0,0.0,0.0,299999.97,0.0,299999.97,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-09-02,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,122,Administração Geral,3024,Suporte Administrativo,Atividade,Pessoal,2100,Administração da Unidade,31909100,Sentenças Judiciais,3,Despesas Correntes,1,PESSOAL E ENCARGOS SOCIAIS,90,Aplicações Diretas,91,0,Tesouro Municipal,1000000.0,1000000.0,0.0,0.0,0.0,819872.14,6575.93,813296.21,823233.3,9937.09,813296.21,236786.26,236786.26
2015-01-01,2015-09-02,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Atividade,Atividade,4103,"Operação e Manutenção das Unidades Hospitalares, Pronto Socorros e Pronto Atendimento",33904800,Outros Auxílios Financeiros a Pessoas Físicas,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,48,0,Tesouro Municipal,80000.0,80000.0,0.0,0.0,0.0,50964.0,4200.0,46764.0,53589.0,6825.0,46764.0,46764.0,40939.0
2015-01-01,2015-09-02,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,122,Administração Geral,3024,Suporte Administrativo,Atividade,Pessoal,2100,Administração da Unidade,31909400,Indenizações e Restituições Trabalhistas,3,Despesas Correntes,1,PESSOAL E ENCARGOS SOCIAIS,90,Aplicações Diretas,94,0,Tesouro Municipal,4030000.0,4030000.0,0.0,0.0,0.0,4012479.52,0.0,4012479.52,4012479.52,0.0,4012479.52,2357219.9,2357219.9
2015-01-01,2015-09-02,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Projeto,Projeto,1036,"Reforma, Recuperação e Adequação do Hospital Municipal Alípio Correa Neto",44903900,Outros Serviços de Terceiros - Pessoa Jurídica,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,39,0,Tesouro Municipal,1148800.0,1148800.0,1148800.0,0.0,1148800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-09-02,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Projeto,Projeto,1386,E3760 - Hospital Municipal Infantil Menino Jesus. CNPJ: 46.392.148/0014-34. Aquisição de Equipamentos,44505200,Equipamentos e Material Permanente,4,Despesas de Capital,4,INVESTIMENTOS,50,Transferências a Instituições Privadas sem fins Lucrativos,52,0,Tesouro Municipal,50000.0,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-09-02,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,126,Tecnologia da Informação,3024,Suporte Administrativo,Atividade,Atividade,2171,Manutenção de Sistemas de Informação e Comunicação,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,0,Tesouro Municipal,3770837.0,3770837.0,0.0,0.0,0.0,3770837.0,0.0,3770837.0,3770837.0,0.0,3770837.0,2480188.35,2480188.35
2015-01-01,2015-09-02,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Atividade,Atividade,4103,"Operação e Manutenção das Unidades Hospitalares, Pronto Socorros e Pronto Atendimento",33909200,Despesas de Exercícios Anteriores,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,92,2,Transferências Federais,0.0,1423901.09,0.0,0.0,0.0,2524439.78,1100538.69,1423901.09,2530196.38,1106295.29,1423901.09,333516.4,333516.4
2015-01-01,2015-09-02,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Atividade,Atividade,4103,"Operação e Manutenção das Unidades Hospitalares, Pronto Socorros e Pronto Atendimento",33903000,Material de Consumo,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,30,0,Tesouro Municipal,3000000.0,2988185.0,0.0,0.0,0.0,5602118.58,2614142.95,2987975.63,4534450.64,1822611.6,2711839.04,1572655.46,1551822.42
2015-01-01,2015-09-02,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Projeto,Projeto,1384,"E2983 - Compra de Insumos para o Hospital São Luiz Gonzaga , Rua Michel Ouchana, 94 -Jaçanã SP",33503000,Material de Consumo,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,50,Transferências a Instituições Privadas sem fins Lucrativos,30,0,Tesouro Municipal,100000.0,0.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-09-02,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,122,Administração Geral,3024,Suporte Administrativo,Atividade,Atividade,2100,Administração da Unidade,33903600,Outros Serviços de Terceiros - Pessoa Física,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,36,0,Tesouro Municipal,16200000.0,15436347.22,4413811.87,0.0,4413811.87,10986230.46,0.0,10986230.46,10986230.46,0.0,10986230.46,6845737.47,6709076.81
2015-01-01,2015-09-02,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Atividade,Atividade,4103,"Operação e Manutenção das Unidades Hospitalares, Pronto Socorros e Pronto Atendimento",33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,2,Transferências Federais,71014484.0,69924099.31,0.0,0.0,0.0,115669715.61,45745617.32,69924098.29,86435091.67,18367659.5,68067432.17,54158478.81,51762285.79
2015-01-01,2015-09-02,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Projeto,Projeto,3372,"Reforma, Recuperação e Adequação de Hospitais",44903900,Outros Serviços de Terceiros - Pessoa Jurídica,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,39,2,Transferências Federais,32349760.0,32349760.0,32349760.0,0.0,32349760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-09-02,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Atividade,Atividade,4103,"Operação e Manutenção das Unidades Hospitalares, Pronto Socorros e Pronto Atendimento",33901400,Diárias - Civil,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,14,2,Transferências Federais,8178.0,8178.0,0.0,0.0,0.0,3747.12,0.0,3747.12,3747.12,0.0,3747.12,3747.12,3747.12
2015-01-01,2015-09-02,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Projeto,Projeto,1391,E1923 - Aquisição de equipamento de Ressonância Magnética para o Hospital Municipal Dr. Carmino Caricchio - Hospital do Tatuapé.,44905200,Equipamentos e Material Permanente,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,52,0,Tesouro Municipal,3000000.0,3000000.0,3000000.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-09-02,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Atividade,Atividade,4103,"Operação e Manutenção das Unidades Hospitalares, Pronto Socorros e Pronto Atendimento",33903000,Material de Consumo,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,30,2,Transferências Federais,129038160.0,128704643.6,0.0,0.0,0.0,168127020.77,39422789.29,128704231.48,134656310.57,14574871.52,120081439.05,91116019.98,88153651.29
2015-01-01,2015-09-02,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Atividade,Atividade,2357,E4562 - Hospital Maternidade Cachoeirinha,44905200,Equipamentos e Material Permanente,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,52,0,Tesouro Municipal,50000.0,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-09-02,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Atividade,Atividade,4103,"Operação e Manutenção das Unidades Hospitalares, Pronto Socorros e Pronto Atendimento",33503900,Outros Serviços de Terceiros - Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,50,Transferências a Instituições Privadas sem fins Lucrativos,39,0,Tesouro Municipal,100000000.0,138941005.87,0.0,0.0,0.0,138941005.87,0.0,138941005.87,138941005.87,0.0,138941005.87,120739931.1,116102161.45
2015-01-01,2015-09-02,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,122,Administração Geral,3024,Suporte Administrativo,Atividade,Atividade,2100,Administração da Unidade,44905200,Equipamentos e Material Permanente,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,52,6,Recursos Próprios da Administração Indireta,262800.0,60000.0,262800.0,262800.0,0.0,7502.61,909.15,6593.46,21598.68,15005.22,6593.46,6593.46,0.0
2015-01-01,2015-09-02,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Projeto,Projeto,3379,"Reforma, Recuperação e Adequação do Hospital Municipal José Soares Hungria",44903900,Outros Serviços de Terceiros - Pessoa Jurídica,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,39,0,Tesouro Municipal,1819840.0,1819840.0,1819840.0,0.0,1819840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-09-02,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Projeto,Projeto,3376,"Reforma, Recuperação e Adequação do Hospital Municipal Prof. Waldomiro de Paula",44903900,Outros Serviços de Terceiros - Pessoa Jurídica,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,39,0,Tesouro Municipal,1430080.0,1430080.0,1430080.0,0.0,1430080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-09-02,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Projeto,Projeto,1388,E3768 - Hospital Municipal São Luiz Gonzaga CNPJ: 62.779.145/0002-70 - Aquisição de Equipamentos,44505200,Equipamentos e Material Permanente,4,Despesas de Capital,4,INVESTIMENTOS,50,Transferências a Instituições Privadas sem fins Lucrativos,52,0,Tesouro Municipal,50000.0,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-09-02,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Projeto,Projeto,1385,E3099 - Hospital Municipal Ignácio de Proença Gouveia antigo João XXIII - Bairro da Mooca - Aquisição de Insumos e Materiais,44905200,Equipamentos e Material Permanente,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,52,0,Tesouro Municipal,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-09-02,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Projeto,Projeto,1385,E3099 - Hospital Municipal Ignácio de Proença Gouveia antigo João XXIII - Bairro da Mooca - Aquisição de Insumos e Materiais,33903000,Material de Consumo,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,30,0,Tesouro Municipal,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
