datainicial,datafinal,cd_anoexecucao,cd_exercicio,administracao,cd_orgao,sigla_orgao,ds_orgao,cd_unidade,ds_unidade,cd_funcao,ds_funcao,cd_subfuncao,ds_subfuncao,cd_programa,ds_programa,pa,papa,projetoatividade,ds_projeto_atividade,cd_despesa,ds_despesa,categoria_despesa,ds_categoria,grupo_despesa,ds_grupo,cd_modalidade,ds_modalidade,cd_elemento,cd_fonte,ds_fonte,sld_orcado_ano,vl_atualizado,vl_congelado,vl_descongelado,vl_congeladoliquido,vl_reservado,vl_cancelado,vl_reservadoliquido,vl_empenhado,vl_anulado,vl_empenhadoliquido,vl_liquidado,vl_pago
2015-01-01,2015-09-21,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,122,Administração Geral,3024,Suporte Administrativo,Atividade,Atividade,2100,Administração da Unidade,33903000,Material de Consumo,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,30,0,Tesouro Municipal,600000.0,250000.0,90000.0,0.0,90000.0,3175.5,0.0,3175.5,3175.5,0.0,3175.5,3175.5,3175.5
2015-01-01,2015-09-21,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Projeto,Projeto,3376,"Reforma, Recuperação e Adequação do Hospital Municipal Prof. Waldomiro de Paula",44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,0,Tesouro Municipal,0.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-09-21,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Atividade,Atividade,2359,E5535 - Hospital Municipal Prof Dr Alípio Corrêa Netto - Ermelino Matarazzo - Melhoria e Adequação para Atendimento Público,44903900,Outros Serviços de Terceiros - Pessoa Jurídica,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,39,0,Tesouro Municipal,200000.0,200000.0,200000.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-09-21,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Projeto,Projeto,3372,"Reforma, Recuperação e Adequação de Hospitais",44905200,Equipamentos e Material Permanente,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,52,0,Tesouro Municipal,3000.0,3000.0,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-09-21,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Atividade,Atividade,4103,"Operação e Manutenção das Unidades Hospitalares, Pronto Socorros e Pronto Atendimento",44905200,Equipamentos e Material Permanente,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,52,0,Tesouro Municipal,0.0,550000.0,0.0,0.0,0.0,342172.16,0.0,342172.16,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-09-21,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Projeto,Projeto,1384,"E2983 - Compra de Insumos para o Hospital São Luiz Gonzaga , Rua Michel Ouchana, 94 -Jaçanã SP",33503000,Material de Consumo,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,50,Transferências a Instituições Privadas sem fins Lucrativos,30,0,Tesouro Municipal,100000.0,0.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-09-21,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Atividade,Atividade,4103,"Operação e Manutenção das Unidades Hospitalares, Pronto Socorros e Pronto Atendimento",33509200,Despesas de Exercícios Anteriores,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,50,Transferências a Instituições Privadas sem fins Lucrativos,92,0,Tesouro Municipal,0.0,6736522.56,0.0,0.0,0.0,6736522.56,0.0,6736522.56,6736522.56,0.0,6736522.56,6736522.56,6736522.56
2015-01-01,2015-09-21,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Projeto,Projeto,1385,E3099 - Hospital Municipal Ignácio de Proença Gouveia antigo João XXIII - Bairro da Mooca - Aquisição de Insumos e Materiais,33903000,Material de Consumo,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,30,0,Tesouro Municipal,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-09-21,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Projeto,Projeto,1390,E5551 - Implantação do Centro de Parto Normal no Hospital Alípio Correa Neto,44903900,Outros Serviços de Terceiros - Pessoa Jurídica,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,39,0,Tesouro Municipal,0.0,300000.0,0.0,0.0,0.0,299999.97,0.0,299999.97,299999.97,0.0,299999.97,0.0,0.0
2015-01-01,2015-09-21,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,122,Administração Geral,3024,Suporte Administrativo,Atividade,Auxilios,2100,Administração da Unidade,33904900,Auxílio-Transporte,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,49,0,Tesouro Municipal,9435760.0,9335760.0,1185608.0,0.0,1185608.0,7719403.0,100000.0,7619403.0,7719403.0,100000.0,7619403.0,5243711.94,5243711.94
2015-01-01,2015-09-21,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,122,Administração Geral,3024,Suporte Administrativo,Atividade,Pessoal,2100,Administração da Unidade,31901300,Obrigações Patronais,3,Despesas Correntes,1,PESSOAL E ENCARGOS SOCIAIS,90,Aplicações Diretas,13,0,Tesouro Municipal,89047746.0,17500000.0,0.0,0.0,0.0,52034646.24,34534646.24,17500000.0,52034646.24,34534646.24,17500000.0,11722065.48,11722065.48
2015-01-01,2015-09-21,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Atividade,Atividade,2361,E3762 - Hospital Municipal Professor Doutor Alípio Correa Netto - CNPJ: 46.392.148/0026-78. Buco-Maxilo,44905200,Equipamentos e Material Permanente,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,52,0,Tesouro Municipal,0.0,180000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-09-21,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,122,Administração Geral,3024,Suporte Administrativo,Atividade,Atividade,2100,Administração da Unidade,44905200,Equipamentos e Material Permanente,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,52,6,Recursos Próprios da Administração Indireta,262800.0,60000.0,262800.0,262800.0,0.0,7502.61,909.15,6593.46,21598.68,15005.22,6593.46,6593.46,0.0
2015-01-01,2015-09-21,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Projeto,Projeto,1036,"Reforma, Recuperação e Adequação do Hospital Municipal Alípio Correa Neto",44903900,Outros Serviços de Terceiros - Pessoa Jurídica,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,39,0,Tesouro Municipal,1148800.0,1148800.0,1148800.0,0.0,1148800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-09-21,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,122,Administração Geral,3024,Suporte Administrativo,Atividade,Pessoal,2100,Administração da Unidade,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,3,Despesas Correntes,1,PESSOAL E ENCARGOS SOCIAIS,90,Aplicações Diretas,11,0,Tesouro Municipal,437500000.0,437500000.0,0.0,0.0,0.0,426719352.0,2219352.0,424500000.0,426719352.0,2219352.0,424500000.0,247050030.93,247045356.01
2015-01-01,2015-09-21,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Atividade,Atividade,4103,"Operação e Manutenção das Unidades Hospitalares, Pronto Socorros e Pronto Atendimento",44905200,Equipamentos e Material Permanente,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,52,6,Recursos Próprios da Administração Indireta,591400.0,789332.89,591400.0,591400.0,0.0,1168481.36,414627.58,753853.78,209239.94,125244.72,83995.22,83995.22,83995.22
2015-01-01,2015-09-21,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Projeto,Projeto,1386,E3760 - Hospital Municipal Infantil Menino Jesus. CNPJ: 46.392.148/0014-34. Aquisição de Equipamentos,44505200,Equipamentos e Material Permanente,4,Despesas de Capital,4,INVESTIMENTOS,50,Transferências a Instituições Privadas sem fins Lucrativos,52,0,Tesouro Municipal,50000.0,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-09-21,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Atividade,Atividade,4103,"Operação e Manutenção das Unidades Hospitalares, Pronto Socorros e Pronto Atendimento",33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,2,Transferências Federais,71014484.0,69924099.31,0.0,0.0,0.0,116650275.59,46901893.32,69748382.27,87415651.65,19492505.3,67923146.35,58409022.44,55606019.77
2015-01-01,2015-09-21,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Atividade,Atividade,4103,"Operação e Manutenção das Unidades Hospitalares, Pronto Socorros e Pronto Atendimento",33903000,Material de Consumo,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,30,2,Transferências Federais,129038160.0,128704643.6,0.0,0.0,0.0,172507914.84,43805205.9,128702708.94,136432955.19,17545869.13,118887086.06,96560307.45,94112438.46
2015-01-01,2015-09-21,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Atividade,Atividade,4103,"Operação e Manutenção das Unidades Hospitalares, Pronto Socorros e Pronto Atendimento",33909200,Despesas de Exercícios Anteriores,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,92,2,Transferências Federais,0.0,1423901.09,0.0,0.0,0.0,2524439.78,1100538.69,1423901.09,2530196.38,1106295.29,1423901.09,1423901.09,1423901.09
2015-01-01,2015-09-21,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Atividade,Atividade,4103,"Operação e Manutenção das Unidades Hospitalares, Pronto Socorros e Pronto Atendimento",33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,0,Tesouro Municipal,244146847.0,195852799.7,0.0,0.0,0.0,367694832.69,171842106.39,195852726.3,294218401.12,100451999.84,193766401.28,134764297.87,131584078.77
2015-01-01,2015-09-21,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,122,Administração Geral,3024,Suporte Administrativo,Atividade,Pessoal,2100,Administração da Unidade,31911300,Obrigações Patronais,3,Despesas Correntes,1,PESSOAL E ENCARGOS SOCIAIS,91,"Apl.Dir.Dec.Op. entre Órgãos,Fundos e Ent.Int.Orç.Fiscal e Seg.Social",13,0,Tesouro Municipal,8900000.0,80447746.0,0.0,0.0,0.0,84047746.0,14100000.0,69947746.0,84047746.0,14100000.0,69947746.0,40277355.85,40277355.85
2015-01-01,2015-09-21,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Projeto,Projeto,3372,"Reforma, Recuperação e Adequação de Hospitais",44903900,Outros Serviços de Terceiros - Pessoa Jurídica,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,39,2,Transferências Federais,32349760.0,32349760.0,32349760.0,0.0,32349760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-09-21,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Atividade,Atividade,4103,"Operação e Manutenção das Unidades Hospitalares, Pronto Socorros e Pronto Atendimento",33903300,Passagens e Despesas com Locomoção,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,33,2,Transferências Federais,8178.0,8178.0,0.0,0.0,0.0,7639.61,2618.7,5020.91,5020.91,0.0,5020.91,5020.91,5020.91
2015-01-01,2015-09-21,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Projeto,Projeto,1391,E1923 - Aquisição de equipamento de Ressonância Magnética para o Hospital Municipal Dr. Carmino Caricchio - Hospital do Tatuapé.,44905200,Equipamentos e Material Permanente,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,52,0,Tesouro Municipal,3000000.0,3000000.0,3000000.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-09-21,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,122,Administração Geral,3024,Suporte Administrativo,Atividade,Pessoal,2100,Administração da Unidade,31909400,Indenizações e Restituições Trabalhistas,3,Despesas Correntes,1,PESSOAL E ENCARGOS SOCIAIS,90,Aplicações Diretas,94,0,Tesouro Municipal,4030000.0,4030000.0,0.0,0.0,0.0,4012479.52,682479.52,3330000.0,4012479.52,682479.52,3330000.0,2357219.9,2357219.9
2015-01-01,2015-09-21,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,126,Tecnologia da Informação,3024,Suporte Administrativo,Atividade,Atividade,2171,Manutenção de Sistemas de Informação e Comunicação,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,0,Tesouro Municipal,3770837.0,3770837.0,0.0,0.0,0.0,3770837.0,0.0,3770837.0,3770837.0,0.0,3770837.0,2480188.35,2480188.35
2015-01-01,2015-09-21,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,122,Administração Geral,3024,Suporte Administrativo,Atividade,Auxilios,2100,Administração da Unidade,33904600,Auxílio-Alimentação,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,46,0,Tesouro Municipal,67764561.0,67764561.0,8514650.0,0.0,8514650.0,59249911.0,0.0,59249911.0,59249911.0,0.0,59249911.0,40651745.92,40651745.92
2015-01-01,2015-09-21,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,122,Administração Geral,3024,Suporte Administrativo,Atividade,Atividade,2100,Administração da Unidade,33901400,Diárias - Civil,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,14,0,Tesouro Municipal,100000.0,50000.0,15000.0,0.0,15000.0,29204.87,0.0,29204.87,16004.06,0.0,16004.06,16004.06,16004.06
2015-01-01,2015-09-21,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,122,Administração Geral,3024,Suporte Administrativo,Atividade,Atividade,2100,Administração da Unidade,33903300,Passagens e Despesas com Locomoção,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,33,0,Tesouro Municipal,100000.0,50000.0,15000.0,0.0,15000.0,17194.79,4177.24,13017.55,17194.79,4177.24,13017.55,12889.68,12889.68
2015-01-01,2015-09-21,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,122,Administração Geral,3024,Suporte Administrativo,Atividade,Atividade,2100,Administração da Unidade,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,0,Tesouro Municipal,34601000.0,34601000.0,5157201.44,2000000.0,3157201.44,36422070.58,4978313.02,31443757.56,36317396.12,4873638.56,31443757.56,22060246.92,21969074.79
2015-01-01,2015-09-21,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Atividade,Atividade,4103,"Operação e Manutenção das Unidades Hospitalares, Pronto Socorros e Pronto Atendimento",33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,6,Recursos Próprios da Administração Indireta,1220999.0,1220999.0,0.0,0.0,0.0,886648.0,66745.0,819903.0,872103.0,52200.0,819903.0,816816.0,816816.0
2015-01-01,2015-09-21,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Projeto,Projeto,3379,"Reforma, Recuperação e Adequação do Hospital Municipal José Soares Hungria",44903900,Outros Serviços de Terceiros - Pessoa Jurídica,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,39,0,Tesouro Municipal,1819840.0,1819840.0,1819840.0,0.0,1819840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-09-21,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Projeto,Projeto,3376,"Reforma, Recuperação e Adequação do Hospital Municipal Prof. Waldomiro de Paula",44903900,Outros Serviços de Terceiros - Pessoa Jurídica,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,39,0,Tesouro Municipal,1430080.0,1430080.0,1430080.0,0.0,1430080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-09-21,2015,2015,Administração Indireta,1,AHM,Autarquia Hospitalar Municipal,10,Autarquia Hospitalar Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Projeto,Projeto,1388,E3768 - Hospital Municipal São Luiz Gonzaga CNPJ: 62.779.145/0002-70 - Aquisição de Equipamentos,44505200,Equipamentos e Material Permanente,4,Despesas de Capital,4,INVESTIMENTOS,50,Transferências a Instituições Privadas sem fins Lucrativos,52,0,Tesouro Municipal,50000.0,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
