codigo,especificacao_da_receita,receita_orcada,realizada_ate_o_mes,pct_ate_o_mes_sobre_o_orcado
17210907,PROGR. DINHEIRO DIRETO NA ESCOLA —PDDE,0,2882700,0
17210999, Outras transferencias,115535000,236419.82,0.20463047561345
17220000,Transferencias dos Estados,2853325000,3091805021.22,108.357969078882
17220100,Participação na receita dos Estados,2716175000,3088575232.08,113.710465344832
17220101,Cota-Parte do I.P.V.A,566744000,634549608.66,111.96406290318
17220102,Cota-Parte do I.C.M.S,1650735000,1862422700.36,112.82384515746
17220103,Cota-Parte participacipação do estado na arrecadação do IPI,20938000.001,21179926.54,101.155442444304
17220106,Quota estadual. Salário educação-QESE,37518000,63343127.7,168.83396689589
17220120,FUNDEF,440240000.001,507079868.82,115.182597859996
17220900,Outras transferências dos Estados,137150000,3229789.14,2.35493192854539
17220901,FUMDES,137150000,3229789.14,2.35493192854539
17300000,TRANSFERENCIAS DE INSTITUICOES PRIVADAS,0,1439455.24,0
17310000,PESSOAS FIS E JUR DO PAIS,0,1439455.24,0
17310300,FUMCAD — IMPOSTO DE RENDA,0,1439455.24,0
19000000,OUTRAS RECEITAS CORRENTES,984623000,1239126673.05,125.847829377335
19100000,MULTAS E JUROS DE MORA,416055000,398682241.09,95.82440809268
19110000,Multas e juros de mora dos tributos,41615000,48831780.45,117.341776883335
19120000,Multas diversas,374440000.001,349850460.64,93.4329827580028
19120100,Multas de Transito,0,330844325.37,0
19120300,Multas. Sar-Sistema Novo,0,3461914.36,0
19120400,Multas auto de infração- RI,0,14038.09,0
19120500,Multas de Outras origens-FUNDOS,0,3450461.51,0
19120502,FUMCAD,0,14841.51,0
19120503,FUNCOR,0,3435619.58,0
19120600,Multas de Transito.-Veiculos de outros municipios,0,8320169.17,0
19129900,Multas de Outras origens,374440000,3729552.14,0.996034649075953
19200000,INDENIZACOES E RESTITUIÇÕES,1631000.001,715292.05,43.8560422784451
19210000,Indenizações ,1631000.001,715292.05,43.8560422784451
19220200,Restituições diversas,1631000.001,715292.05,43.8560422784451
19300000,RECEITA DA DÍVIDA ATIVA,424334000,228774299.94,53.913733035769
19310000,Receita da dívida ativa tributária,393780000,194272621.94,49.3353197064351
19320000,Receita da dívida ativa não tributária,30554000,34501678,112.920331216862
19320100,FISC,30554000,20240472.34,66.2449183085684
19320200,JUD,0,142612205.66,0
19900000,RECEITAS DIVERSAS,142603000.001,610954839.97,428.430565952831
19910000,Receita de contribuições estabelecidas em contratos,1283000,70892.26,5.52550740452065
19930000,Receita de cancelamentos de restos a pagar,110081000,501758592.31,455.808533997693
19940000,Eventuais diversos,31239000,109125355.4,349.324099362976
19940100,PMSP,31239000,75653799.85,242.1774059669
19940200,Honarários Advocaticios,0,4621582.66,0
19940300,FUNDOS,0,110573.97,0
19940302,FEPAC,0.001,110573.97,0
19940400,TARIFA BANCARIA,0,252643.12,0
19940500,REFIS,0,28486755.8,0
20000000,RECEITAS DE CAPITAL,410970000,112034773.84,27.2610589191425
21000000,0PERAÇÕES DE CRÉDITO,380000000,74671755.08,19.6504618631579
21100000,OPERAÇÕES DE CRÉDITO INTERNAS,156900000.001,38578.88,0.0245881963032212
21120000,Emprestimos por Contratos Internos,156900000.001,38578.88,0.0245881963032212
21200000,OPERAÇÕES DE CRÉDITO EXTERNAS,223100000,74633176.2,33.4527907664724
21210000,Emprestimos p/Contratos Externos,223100000.001,74633176.2,33.4527907663225
24000000,TRANSFERÊNCIAS DE CAPITAL,970000,3072879.11,316.791660824742
24200000,TRANSFERÊNCIAS INTERGOVERNAMENTAIS,970000,3072879.11,316.791660824742
24210000,Transferencias da União,263000.001,919686.35,349.690626046804
24210900,Outras transferências da União,263000.001,919686.35,349.690626046804
24210901,PMSP,263000.001,0,0
24210902,Fundo Esp. Lei 7225/86,0,325886.35,0
24210903,PROGR.DINHEIRO DIRETO NA ESCOLA—PODE,0,593800,0
24220000,Transf dos estados,707000,2153192.76,304.553431400283
24220000,outras transferências dos estados,707000,2153192.76,304.553431400283
24220901,PMSP,707000,0,0
24220903,FUMDES,0,2153192.76,0
25000000,OUTRAS RECEITAS DE CAPITAL,30000000,34290139.65,114.3004655
25900000,OUTRAS RECEITAS,30000000,34290139.65,114.3004655
25910000, RECEITAS-DIVERSAS,30000000,34290139.65,114.3004655
25910100,PMSP,30000000,0,0
25910400,Operação Urbana Faria Lima,0,30397806.16,0
25910700,PROG.URB.VERT.EM FAV. PROVER—CINGAPIJRA,0,2909147.26,0
25910900,PROG.REC.URB.SAN.AMB.BAC.GUARAPIRANGA,0,85858.33,0
95911000,REASSENT. FAMILIAS PROGRAMA PROCAV II,0,897327.9,0
,TOTAL,8136237000,8921709778.72,109.654005638233
