codigo,especificacao_da_receita,receita_orcada,realizada_ate_o_mes,pct_ate_o_mes_sobre_o_orcado
13110002,"Rendas de mercados, feiras e matadouros-sistema velho",4515000,7222410.08,159.964785825028
13110100,"Rendas de mercados, feiras e matadouros-sistema novo",362000,119672.02,33.0585690607735
13110300,Receita de estádio municipal,144000,109608.21,76.1168125
13110500,Receita de Teatros-FEPAC,497000,249266.04,50.1541327967807
13110600,Receita do autodromo,186000,102693.08,55.2113333333333
13110700,Receita do kartodromo,79000,72830.01,92.1898860759494
13110800,Receita de permissão de atividades ambulantes,7000,225389.64,3219.852
13110900,Receita das unidades educacionais e esportivas,456000,96356.99,21.1309188596491
13111100,concess.p expl.coml.estac.subterraneo-sm,15000,12700.08,84.6672
13111200,IMPL.INST.PASS.DE EQUIP.URBANOS-CONVIAS,18536000,3896029.47,21.0187174687095
13120000,Arrendamento,18583000,3908729.55,21.0338995318302
13190000,OUTRAS RECEITAS IMOBILIARIAS,1536000.001,1496762.84,97.4454973323923
13200000,Receitas de valores mobiliários,112758000.001,202105058.44,179.237888609418
13210000,JUROS DE TITULOS DE RENDA,110000000,198575029.78,180.522754345455
13210100,PMSP,104435000,140117809.09,134.167481294585
13210200,FUNDES,1000000,4027845.75,402.784575
13210300,CAMARA MUNICIPAL DE SP,870000,1539997.34,177.011188505747
13210400,T.C.M,80000,84328.5,105.410625
13210600,FEPAC,61000,149207.27,244.602081967213
13210700,FUMCAD,18000,306081.72,1700.454
13210900,FUNCOR,0,84478.55,0
13211000,FUNDEF,3536000,51061542.37,1444.04814394796
13211800,PETI-PROG.ERRAD.TRAB.INF.-MPAS,0,3761.64,0
13211900,PROGRAMA NACIONAL DE ALIMENTACAO,0,1127751.92,0
13212000, NACIONAL DE SEGURANCA PUBLICA,0,12581.31,0
13212100,CONVENIO PMSP/MINIST.INTEGR.NAC-SEDEC,0,59644.32,0
13220000,dividendos,40000,418195.44,1045.4886
13230000,Remunerações da Receita,2718000,3111833.22,114.489816777042
13329901,FISC,39771000.001,12329936.2,31.0023288317869
15000000,Receita Industrial,1037000.001,964769.47,93.0346643268711
15200000,Receita da Industria de transformação,1037000.001,964769.47,93.0346643268711
15202000,Receita da Industria Quimíca,989000,902740.64,91.2781233569262
15202001,subprodutos da limpeza pública,989000,902740.64,91.2781233569262
15202900,RECEITA DA INDUSTRIA EDITORIAL GRAFICA,48000,62028.83,129.226729166667
15202901,Grafica Municipal,48000.001,62028.83,129.226726474443
16000000,Receita de Serviços,32338000.001,39201273.2,121.223554947083
16000500,Serviços de Saúde,6912000,4277051.07,61.8786323784722
16000599,Coleta de resíduos sólidos-LIMPURB,6912000,4277051.07,61.8786323784722
16001300,Serviços Administrativos,23244000.001,28388478.09,122.132499091287
16001301,Serviços de Expediente,2518000,2636936.25,104.723441223193
16001302,Receita de permissão para a exploração de serviços de taxis,7322000.001,2470059.14,33.7347601702083
16001303,Tarifa de pedágio para ingresso nas ruas de pedestres,520000,114385.95,21.9972980769231
16001304, Requisição Serviços -FISC,10000,20971.81,209.7181
16001306,Remoção e Estadia-DSV,1956000,5122851.66,261.904481595092
16001308,Autuação de processos-DAMSP,165000,246400.03,149.333351515152
16001310,"Analise,Plano,Proj,Relaórios-DECONT",5000,10680.39,213.6078
16001313,Serviços de transporte-DTP,0,9911566.77,0
16001318,Lic. De transito para produtos perigosos-SMT,7000,26196.53,374.236142857143
16001319,Autuação de processos-G.A.99.T,683000,1456762.94,213.288863836018
16001319,PLANFETAGEM-PROG. SOCIAIS — PMSP,9997000,6117957.86,61.1979379813944
16001321,Termo de permissão de uso-Convias,14000,156268.23,1116.20164285714
16001322,Aprovações de projetos-convias,47000,97440.23,207.319638297872
16009900,Serviços diversos,2182000.001,6535744.04,299.529974198199
17000000,Transferências correntes,3573349000,3731260476.99,104.419145093021
17200000,Transferências Intergovernamentais,3558349000.001,3728930203.28,104.793830039688
17210000,Transferências da União,408281000,316140641.33,77.432121830308
17210100,Participação na receita da União,42883000.001,53777177.09,125.404419207485
17210102,Cotaparte do fundo de participação dos municipios,42607000,52944518.8,124.262489262328
17210105, imp.s/a prop.territ. Rural,276000,832658.29,301.687786231884
17210900,Outras transferências da União,381846000,280925485.57,73.5703622847954
17210901,Trans.fin.est.d. fed. E munic-L.c.87/96,67041000,77229287.88,115.197100102922
17210903,FUNDES,277377000,178221847.4,64.2525686700772
17210904,DNAEE,115000,74085.82,64.422452173913
17210905,Fundo nacinal de desenvolvimento da educação,19171000,17530238,91.4414375880236
17210906,PETI—PROGR.TRAD.INP.MPAS PORT.8/2001,0,445810,0
17210907,PROGR. DINHEIRO DIRETO NA ESCOLA —PDDE,2900000,2947200,101.627586206897
17210911,Fundo Municipal de assistência Social-FAMAS,15000000,0,0
17210913,Cota-Parte do IOF-Ouro,2000,5180.22,259.011
17210914,CONVENIO SECR.NAC.DE SEG.PUBLICA-SENASP,0.001,266000,0
17210915, MINISTERIO DO MEIO AMBIENTE-SEM,0,130000,0
17210917,Proj.Impl.Casas-Abrigo-Coord. Esp.Mulher,0,2700,0
17210918,NAF-Nucleo de ápoio a familia,0,2027999.98,0
17210919,Programa sentinela-FMAS,0,277868,0
17210920,Fundo naciinal de assistencia social-socied.pesta,0,1600000,0
17210999,Demais transferencias da União,234000,167268.27,71.4821666666667
17220000,Transferencias dos Estados,2587991000.001,2762385318.07,106.738598320818
17220100,Participação na receita dos Estados,2913078000,3103848749.23,106.548769007558
17220101,Cota-Parte do I.P.V.A,677224000,706762689.37,104.361731032864
17220102,Cota-Parte do I.C.M.S,2142325000.001,2313681542.99,107.998624998024
17220103,Cota-Parte participacipação do estado na arrecadação do IPI,24927000.001,19928670.13,79.9481290536387
17220106,Quota estadual. Salário educação-QESE,68602000,63475846.74,92.5276912334917
17220900,TRANSFERENCIAS DOS ESTADOS,0,1840044.36,0
17220901,FUMDES,0,450000,0
17220902,FUNCAD,0,277542,0
17220907,PROGRAMA REVISÃO DO BCP,0,303860.36,0
17220908,PROGRAMA ESTACAO CIDADANIA,0,40000,0
17220909,CRIANDO ASAS,0,627570,0
17220911,Programa renda cidadã,0,141072,0
17240000,TRANSFERENCIAS MULTIGOVERNAMENTAIS,562077000.001,650404243.88,115.714438391687
17240100,"TRANSF.RECUR,FUNDO DE MANUT. E DESENV.ENS.FUND.E VALORIZ.MAGIST.—FUNDEF",562077000.001,650404243.88,115.714438391687
17240101,DA UNIAO,562077000,64861703.83,11.539647384611
17240102,DO ESTADO,0.001,585542540.05,0
17300000,ITRANSFERENCIAS DE INSTITUICOES PRIVADAS,15000000.001,1761727.56,11.744850399217
17300101,PMSP,0,83.6,0
17300102,FUMDES,0,50000,0
17310000,PESSOAS FIS. E JUR. DO PAÍS,15000000,1761727.56,11.7448504
17310300,FUMCAD — IMPOSTO DE RENDA,15000000,1711643.96,11.4109597333333
17400000,Transferencias do exterior,0,568546.15,0
17400100,Transferencias de pessoas fisicas e juridicas do exterior,0,568546.15,0
17400106,Profeto.Coord.Especial.Mulher,0,568546.15,0
19000000,OUTRAS RECEITAS CORRENTES,989531000,794307941.89,80.2711528885907
19100000,MULTAS E JUROS DE MORA,454211000,375804269.08,82.7378176838518
19110000,Multas e juros de mora dos tributos,51326000,50637153.84,98.6579001675564
19119900,MULTAS E JUROS DE MORA DE OUTROS TRIBUTOS,51326000,50637153.84,98.6579001675564
19190000,Multas de Outras origens,402885000.001,325167115.24,80.7096603842766
19190100,Multas diversas,8650000,4643232.85,53.6789924855491
19190102,Multas. Sar-Sistema Novo,4885000,4282072.46,87.6575733879222
19190103,Multas auto de infração- RI,27000,1443.12,5.34488888888889
19190105,FUMCAD,21000,100643.86,479.256476190476
19190106,FUNCOR,3717000,257337.61,6.92326096314232
19190108,FEMA-FUNDO ESP.MEIO AMB.DESENV.SUSTENT.,0,1735.8,0
19191500,MULTAS PREV.NA LEGISLAÇÃO DE TRANSITO,388724000,317105720.84,81.5760593222955
19191501,MULTAS DE TRANSITO-DSV,384470000,311786358.69,81.0951072099254
19191502,Multas de Transito.-Veiculos de outros municipios,4254000.001,5319362.15,125.043774065575
19199900,OUTRAS MULTAS,5511000,3418161.55,62.024343131918
19200000,INDENIZACOES E RESTITUIÇÕES,710000,6328221.67,891.298826760563
19210000,Indenizações,0,22990,0
19210900,Outras Indenizações,0,22990,0
19220000,Restituições ,710000,6305231.67,888.060798591549
19229900,Outras Restituições ,710000,6305231.67,888.060798591549
19229902,Restituições  Diverças,710000,6305231.67,888.060798591549
19300000,RECEITA DA DÍVIDA ATIVA,403261000.001,259996589.13,64.4735268546562
19310000,Receita da dívida ativa tributária,363490000,232612591.02,63.9942202041322
19320000,Receita da dívida ativa não tributária,39771000.001,27383998.11,68.8541854851813
19329900,Receita da dívida ativa não tributária-Outras receitas,39711000.001,27383998.11,68.9582184012249
19329902,JUD,0.001,15054061.91,0
19900000,RECEITAS DIVERSAS,131349000,152178862.01,115.858409283664
19900100,Eventuais diversos,128822000.001,130894875.45,101.609100502231
19900101,Receita de contribuições estabelecidas em contratos,14000,5563.99,39.7427857142857
19900102,Receita de cancelamentos de restos a pagar,110800000,103429457.44,93.3478857761733
19900103,PMSP,18008000,27459854.02,152.486972567748
19900200,Honarários Advocaticios,847000,16789932.01,1982.28240968123
19900600,FUNDOS,201000,520093.06,258.752766169154
19900602,FEPAC,201000,207525.71,103.246621890547
19900607,FEMA-FUNDO ESP.MEIO AMB.DESENV.SUSTENT.,0,312567.35,0
19900700,TARIFA BANCARIA,420000.001,264363.21,62.9436212787057
19900800,REFIS,1059000,3709598.28,350.292566572238
20000000,RECEITAS DE CAPITAL,391551000.001,193742555.41,49.4807969867285
21000000,0PERAÇÕES DE CRÉDITO,229786000,173328619.88,75.4304526298382
21100000,OPERAÇÕES DE CRÉDITO INTERNAS,98219000,87169728.69,88.7503728301042
21120000,Emprestimos por Contratos Internos,98219000,87169728.69,88.7503728301042
21200000,OPERAÇÕES DE CRÉDITO EXTERNAS,131567000,86158891.19,65.4867034970775
21210000,Emprestimos p/Contratos Externos,131567000,86158891.19,65.4867034970775
22000000,Alienação de Bens,130000000,483859.84,0.372199876923077
22100000,Alienação de Bens moveis,0,483859.84,0
22200000,Alienação de Bens imoveis,130000000,0,0
24000000,TRANSFERÊNCIAS DE CAPITAL,2365000.001,14682729.32,620.834220456307
24200000,TRANSFERÊNCIAS INTERGOVERNAMENTAIS,2365000.001,14682729.32,620.834220456307
24210000,Transferencias da União,2365000.001,8789251.55,371.63854318324
24210900,Outras transferências da União,2365000,8789251.55,371.638543340381
24210902,Fundo Esp. Lei 7225/86,329000,458984.94,139.509100303951
24210903,PROGR.DINHEIRO DIRETO NA ESCOLA—PODE,2036000,601200,29.5284872298625
24210905,FUNDE,0,1372377.6,0
24210907,FUMDES,0,3125150.92,0
24210911,"CONVENIO SECR.NAC.SEG,PUBLICA-SENASP",0,534000,0
24210912,CONVENIO PMSP/MINIST.INTEGR.NAC.-SEDEC,0,2500000,0
24210913,Proj.impl.casas-abrigo-coord.esp.mulher,0,197538.09,0
24220000,Transferências dos Estados,0,5866343.77,0
24220900,OUTRAS TRANSFERENCIAS DOS ESTADOS,0,5866343.77,0
24220905,CONVÊNIO- PROGRAMA GUARAPIRANGA,0,5866343.77,0
24400000,TRANSFERENCIAS DO EXTERIOR,0,27134,0
24400100,TRANSF. PESSOAS FIS. JUR. DO EXTERIOR,0,27134,0
24400104,PR0JETO—COORDENAD.ESPECIAL DA MULHER,0,27134,0
25000000,OUTRAS RECEITAS DE CAPITAL,29400000,5247346.37,17.8481169047619
25090108,Fundo Esp. Oper urbana água Branca-feab,0,2100,0
25900000,OUTRAS RECEITAS,29400000,5247346.37,17.8481169047619
25900100, RECEITAS-DIVERSAS,29400000,5247346.37,17.8481169047619
25900104,Operação urbana Faria Lima,29400000,0,0
25900107,Prog.Urb.vert. Em fav. Prover cingapura,0,4251139.25,0
25900109,Prog. Rec.urb.sam.amb.bac. Guarapiranga,0,89120.73,0
25900110,Reassent. Familias programa procav II,0,904986.39,0
97210100,Contas retificadoras da receita,6391000,-7942994.34,-124.284061023314
97210102,DEDUÇÃO DE REC.FORMACAO FUNDEF (FPM),6391000,97942994.34,1532.51438491629
97210900,Contas retificadoras ,10057000,-10619026.99,-105.588415929204
97210901,DEDUCAO DE REC.FORM.FUNDEF(L.C. 87/96),10057000,-10619026.99,-105.588415929204
97220100,CONTAS RETIFICADORAS,325087000,-343303475.52,-105.603569358356
97220102,DEDUÇÃO DA REC.FORMAÇÃO FUNDEF (ICMS),321348000,-343303475.52,-106.832305015124
97220103,DEDUCAO DA REC.FORMACAO FUNDEF (IPI),3739000,0,0
,total,9580000000,9443705403.02,98.5773006578288
