codigo,especificacao_da_receita,receita_orcada,realizada_ate_o_mes,pct_ate_o_mes_sobre_o_orcado
11210602,ARRECADAÇÃO DE PREÇOS SERV E TAXAS-SEHAB,0,0,0
11210603,AXA DE LICENÇA PARA CONSTRUÇÃO DE ARRUAMENTOS E LOTEAMENTOS-ANISTIA,0,539584.85,0
11210700,TAXA DE LICENÇA PARA ELEV.MONTA CARGAS E ESCADAS ROLANTES,57900000,188560410.6,325.665648704663
11220000,TAXA PELA PRESTAÇÃO DE SERVIÇOS,93983280000,52926422000.44,56.3147210870274
11220100,TAXA DE LIMPEZA PÚBLICA,65710710000,35675256015.91,54.2913872273028
11220200,TAXA DE CONSERVAÇÃO DE VIAS E LOGRADOUROS PÚBLICOS,24352740000,12990310303.03,53.3422945550685
11220300,TAXA DE PAVIMENTAÇÃO E SERVIÇOS PREPARATÓRIOS DE PAVIMENTAÇÃO,0,3773.85,0
11220400,TAXA DE COMBATE A SINISTRO,3919830000,4236926736.8,108.089553291852
11220500,TAXA DE ESTUDOS P/ FIXAÇÃO DE DIRETRIZES,0,23925170.8,0
11300000,CONTRIBUIÇÕES DE MELHORIA,1484556000,1211970265.54,81.6385684029434
13000000,RECEITA PATRIMONIAL,84927720000,96652585451.64,113.805699071681
13100000,RECEITAS IMOBILIÁRIAS,2860260000,2778919297.21,97.1561780121388
13110000,"RENDAS DE MERCADOS, FEIRAS E MATADOUROS",2466540000,2116664393.37,85.8151253727894
13110001,"RENDAS DE MERCADOS, FEIRAS E MATADOUROS-SISTEMA VELHO",0,366835599.23,0
13110002,"RENDAS DE MERCADOS, FEIRAS E MATADOUROS-SISTEMA NOVO",2466540000,1749828794.14,70.9426481686897
13120000,RECEITA DO ESTÁDIO MUNICIPAL,121590000,154679870.92,127.214302919648
13130000,RECEITA DE TEATROS,167910000,208747243.18,124.320911905187
13130001,RECEITA DE TEATROS-PMSP,0,198178077.19,0
13130002,RECEITA DE TEATROS-FEPAC,0,10569165.99,0
13140000,RECEITA DO AUTODROMO,17370000,66465306.07,382.644249107657
13150000,RECEITA DO KARTODROMO,0,11350941.95,0
13160000,RECEITA DE PERMISSÃO DE ATIVIDADES AMBULANTES,57900000,114709580.18,198.116718791019
13170000,RECEITA DAS UNIDADES EDUCACIONAIS E ESPORTIVAS,5790000,204655.42,3.53463592400691
13180000,OUTRAS RECEITAS DE PRÓPRIOS MUNICIPAIS,23160000,106097306.12,458.105812262522
13200000,RECEITAS DE VALORES MOBILIÁRIOS,82067460000,93873666154.43,114.385977285553
13210000,RESULTADO DAS APLICAÇÕES FINANCEIRAS,82026930000,93872838925.7,114.441487601328
13210001,RESULTADO DAS APLICAÇÕES FINANCEIRAS-PMSP,82026930000,72908664636.26,88.8838149084209
13210002,RESULTADO DAS APLICAÇÕES FINANCEIRAS-FUMDES,0,10047525402.77,0
13210003,RESULTADO DAS APLICAÇÕES FINANCEIRAS-FUNAPS,0,3990020155.21,0
13210004,RESULTADO DAS APLICAÇÕES FINANCEIRAS-CAM.MUNICIPAL,0,571203904.8,0
13210005,RESULTADO DAS APLICAÇÕES FINANCEIRAS-T.C.M,0,180497505.15,0
13210600,RESULTADO DAS APLICAÇÕES FINANCEIRAS-CEF-VL-BLOQ,0,6174927321.51,0
13210700,RESULTADO DAS APLICAÇÕES FINANCEIRAS-FEPAC,0,0,0
13220000,RESULTADO DAS VARIAÇÕES CAMBIAIS E JUROS DAS OPERAÇÕES DE CRÉDITO,0,0,0
13230000,PARTICIPAÇÃO DE DIVIDENDOS,40530000,827228.73,2.04102820133235
15000000,RECEITA INDUSTRIAL,23160000,103802852.1,448.198843264249
15200000,RECEITA DA INDUSTRIA DE TRANSFORMAÇÃO,23160000,103802852.1,448.198843264249
15210000,RECEITA DA GRÁFICA MUNICIPAL,17370000,77216057.01,444.536885492228
15220000,RECEITA DE SUBPRODUTOS DA LIMPEZA PÚBLICA,5790000,26586795.09,459.184716580311
16000000,RECEITA DE SERVIÇOS,2049660000,3177355808.71,155.018676693208
16100000,SERVIÇOS DE EXPEDIENTE,492150000,800721944.85,162.698759494057
16200000,SERVIÇOS DE OFICINAS E REPAROS,0,0,0
16300000,RECEITA DO ALMOXARIFADO CENTRAL,86850000,187607775.63,216.013558583765
16400000,RECEITO DE REGISTRO DE PROFISSIONAIS E FIRMAS,17370000,22439439,129.185025906736
16500000,SERVIÇOS DE DEPOSITOS,0,43226.2,0
16600000,RECEITA DE PERMISSÃO PARA A EXPLORAÇÃO DE SERVIÇOS DE TAXIS,712170000,1029192197.17,144.514960918039
16700000,SERVIÇOS DIVERSOS,636900000,868852636.36,136.419003981787
16800000,TARIFA DE PEDÁGIO PARA INGRESSO NAS RUAS DE PEDESTRES,92640000,247210712,266.850941278066
16900000,REQUISIÇOES DE SERVIÇOS- FISC,11580000,21287877.5,183.833139032815
17000000,TRANSFERÊNCIAS CORRENTES,407175960000,430937151066.62,105.835607550755
17200000,TRANSFERÊNCIAS INTERGOVERNAMENTAIS,407175960000,430937151066.65,105.835607550763
17210000,TRANSFERÊNCIAS DA UNIÃO,20676090000,53579642155.51,259.138174362319
17210100,PARTICIPAÇÃO NA RECEITA DA UNIÃO,16727310000,39913325049.37,238.611737627688
17210104,TRANSFERENCIA DO IMP.S/A RENDA RET.NAS FONTES,16466760000,39896637058.76,242.285896307227
17210105,TRANSFERENCIA DO IMP.S/A PROP.TERRIT. RURAL,260550000,16687990.61,6.40490908079064
17210106,TRANSFERÊNCIAS DO IMPOSTO SOBRE SERVIÇOS DE TRANSPORTE RODOVIÁRIO.,0,0,0
17210107,COTA-PARTE IMP. ÚNICO S/LUBRIFICANTES IÍQUIDOS E GASOSOS. ,0,0,0
17210900,OUTRAS TRANSFERÊNCIAS DA UNIÃO,3948780000,13666317106.14,346.089605046115
17210901,TRANSFERÊNCIA DA UNIÃO - INAMPS-PAÍS,0,940109298.36,0
17210902,TRANSFERÊNCIA DA UNIÃO - FINS0CIAL,0,0,0
17210903,TRANSFERENCIA DA UNIÃO - FUND. NAC .PRÓ-MEMORIA,0,0,0
17210904,TRANSFERÊNCIAS DA UNIÃO- E.B.T.U-SEMAT,0,0,0
17210905,TRANSF. DA UNIÃO — FUNDO NAC. DESENV. EDUC,0,0,0
17210906,TRANSF. DA UNIÃO - MINISTÉRIO DO DESENVOLVIMENTO URBANO,0,0,0
17210907,TRANSF. DA UNIÃO - FUNDES,0,12632300472.21,0
17210908,TRANSF. DA UNIÃO - FUNAPS,0,0,0
17210909,TRANSF. DA UNIÃO - OUTRAS TRANSFERENCIAS,3948780000,79668494.09,2.0175470421244
17210910,TRANSF. DA UNIÃO - FUNDO ESPECIAL L7525/86,0,0,0
17210911,TRANSFERÊNCIAS DA UNIÃO-DNAEE,0,14238841.48,0
17220000,TRANSFERENCIAS DOS ESTADOS,386499870000,377357508911.14,97.6345758954951
17220100,PARTICIPAÇÃO NA RECEITA DOS ESTADOS,386494080000,377357508911.14,97.6360385419461
17220101,COTA-PARTE DO I.P.V.A,15117690000,33414559102.44,221.029529659888
17220102,COTA-PARTE DO I.C.M.S,371370600000,339238543.38,0.0913477112566261
17220103,COTA-PARTE PARTICIPACIPAÇÃO DO ESTADO NA ARRECADAÇÃO DO IPI,0,4704326265.32,0
17220104,COTA-PARTE IMP . S/TRANSM. DE BENS IMÓVEIS,5790000,0,0
17220900,OUTRAS TRANSFERÊNCIAS DOS ESTADOS,5790000,0,0
17220901,TRANSFERÊNCIAS DOS ESTADOS - INAMPS-PAIS,0,0,0
17220902,TRANSFERENCIAS DOS ESTADOS- CONVENIO ZOONOSES,0,0,0
17220907,TRANSFERENCIAS DOS ESTADOS- FUNDES,0,0,0
17220908,TRANSFERENCIAS DOS ESTADOS- FUNAPS,0,0,0
17220909,TRANSFERENCIAS DOS ESTADOS- OUTRAS TRANSFERÊNCIAS,5790000,0,0
17300000,TRANSFERÊNCIAS DE INSTITUIÇÕES PRIVADAS,0,0,0
17310000,TRANSFERÊNCIAS PESSOAS FISICAS E JURIDICAS DO PAIS ,0,0,0
17310100,TRANSFERÊNCIAS PESSOAS FISICAS E JURIDICAS DO PAIS-FUNDES ,0,0,0
17310200,TRANSFERÊNCIAS PESSOAS FISICAS E JURIDICAS DO PAIS-FUNAPS ,0,0,0
17310300,TRANSFERÊNCIAS PESSOAS FISICAS E JURIDICAS DO PAIS-FEPAC,0,0,0
17310900,TRANSFERÊNCIAS PESSOAS FISICAS E JURIDICAS DO PAIS-PMSP ,0,0,0
17400000,TRANSFERÊNCIAS DO EXTERIOR,0,0,0
17410000,TRANSFERÊNCIAS PESSOAS FISICAS E JURIDICAS DO EXTERIOR,0,0,0
17410100,TRANSFERÊNCIAS PESSOAS FISICAS E JURIDICAS DO EXTERIOR-FUNDES ,0,0,0
17410200,TRANSFERÊNCIAS PESSOAS FISICAS E JURIDICAS DO EXTERIOR-FUNAPS ,0,0,0
17410900,TRANSFERÊNCIAS PESSOAS FISICAS E JURIDICAS DO EXTERIOR-PMSP ,0,0,0
19000000,OUTRAS RECEITAS CORRENTES,47669070000,54540589320.75,114.415047998104
19100000,MULTAS E JUROS DE MORA,37577100000,38106107852.14,101.407793182923
19110000,MULTAS E JUROS DE MORA DOS TRIBUTOS,15192960000,5382383850.88,35.4268282867855
19120000,MULTAS DE OUTRAS ORIGENS,22384140000,32723724001.26,146.191562424377
19120100,MULTAS DE TRANSITO,0,31112134412.71,0
19120200,MULTAS. SAR-SISTEMA VELHO,0,0,0
19120300,MULTAS. SAR-SISTEMA NOVO,0,1416058454.16,0
19120400,MULTAS R.I -AUTO DE INFRAÇÃO,0,42870.93,0
19120500,MULTAS DE OUTRAS ORIGENS,22384140000,195488263.46,0.873333813405385
19200000,INDENIZACOES E RESTITUICOES,5790000,541076879.55,9345.02382642487
19210000,INDENIZAÇÕES POR CAIÇAMENTOS REPOSTOS,0,0,0
19220000,RESTITUIÇÕES,5790000,541076879.55,9345.02382642487
19300000,RECEITA DA DÍVIDA ATIVA,4724640000,3975123664.56,84.1360117291476
19310000,RECEITA DA DÍVIDA ATIVA TRIBUTÁRIA,4301970000,3493753725.33,81.2128798046011
19320000,RECEITA DA DÍVIDA ATIVA NÃO TRIBUTÁRIA,422670000,481369939.23,113.8878887146
19320100,RECEITA DA DÍVIDA ATIVA NÃO TRIBUTÁRIA-FISC,422670000,415138158.11,98.2180325336551
19320200,RECEITA DA DÍVIDA ATIVA NÃO TRIBUTÁRIA-JUD-SV,0,0,0
19320300,RECEITA DA DÍVIDA ATIVA NÃO TRIBUTÁRIA-JUD-SN,0,66231781.12,0
19900000,RECEITAS DIVERSAS,5361540000,11918280924.5,222.292119885331
19910000,RECEITA DE CONTRIBUIÇÕES ESTABELECIDAS EM CONTRATOS,52110000,184956648.32,354.935038034926
19920000,"RECEITA DA JUNTA ADMINISTRATIVA, DA CASA PROPRIA.",0,0,0
19930000,RECEITA DE CANCELAMENTOS DE RESTOS A PAGAR,1586460000,4298652329.44,270.958759088789
19940000,EVENTUAIS DIVERSOS,3722970000,7434671946.74,199.697336984719
19940100,EVENTUAIS DIVERSOS-PMSP,3722970000,7340972977.29,197.180556848162
19940200,EVENTUAIS DIVERSOS-HONARÁRIOS ADVOCATICIOS,0,15123571.73,0
19940300,EVENTUAIS DIVERSOS-FUNDES,0,167902.82,0
19940400,EVENTUAIS DIVERSOS-FUNAPS,0,75953494.9,0
19940500,EVENTUAIS DIVERSOS-FEPAC,0,2454000,0
20000000,RECEITAS DE CAPITAL,357872107000,198687242761.64,55.5190636194623
21000000,0PERAÇÕES DE CRÉDITO,352719007000,141810620277.36,40.2049839852719
21100000,OPERAÇÕES DE CRÉDITO INTERNAS,264415717000,137863338577.36,52.1388592711227
21110000,COLOCAÇÃO DE TÍTULOS DO TESOURO MUNICIPAL,0,117647236102.33,0
21120000,EMPRESTIMOS POR CONTRATOS INTERNOS-PMSP,264415717000,20216102475.03,7.64557519666276
21130000,EMPRESTIMOS POR CONTRATOS INTERNOS-FUNDES,0,0,0
21140000,EMPRESTIMOS POR CONTRATOS INTERNOS-FUNAPS,0,0,0
21200000,OPERAÇÕES DE CRÉDITO EXTERNAS,88303290000,3947281700,4.47014114649635
21210000,EMPRESTIMOS P/CONTRATOS EXTERNOS-PMSP,88303290000,3947281700,4.47014114649635
21220000,EMPRESTIMOS P/CONTRATOS EXTERNOS-FUNDES,0,0,0
21230000,EMPRESTIMOS P/CONTRATOS EXTERNOS-FUNAPS,0,0,0
22000000,ALIENAÇÃO DE BENS,110010000,159106413.69,144.62904616853
22100000,ALIENAÇÃO DE BENS MÓVEIS,63690000,154965000,243.311351860575
22200000,ALIENAÇÃO DE BENS IMÓVEIS,46320000,4141413.69,8.94087584196891
24000000,TRANSFERÊNCIAS DE CAPITAL,5043090000,6370301241.48,126.317421292898
24200000,TRANSFERÊNCIAS INTERGOVERNAMENTAIS,5043090000,4370301241.48,86.6591958795104
24210000,TRANSFERENCIAS DA UNIÃO,5043090000,4783111781.35,94.8448626011037
24210100,PARTICIPAÇÃO NA RECEITA DA UNIÃO,5043090000,4546384473.01,90.1507701232776
24210101,COTA-PARTE DO FUNDO DE PARTC. DOS MUNICÍPIOS,5043090000,4493736555.61,89.1068086353803
24210102,COTA-PARTE DO IMPOSTO ÚNICO S/LUBRIFÍCANTES E COMBUSTÍVEIS LÍQUIDOS E GASOSOS,0,0,0
24210103,COTA.-PARTE DO ADICIONAL DO IMP.ÚNICO S/LUBRIFÍCANTES E COMBUSTIVÉIS IIQUIDOS E GASOSOS,0,0,0
24210104,COTA-PARTE DO IMP.ÚNICO S/ENERGIA ELÉTRICA,0,0,0
24210105,COTA-PARTE DO ÍMPOSTO ÚNICO S/MINERAIS,0,52647917.4,0
24210200,TRANSFERÊNCIAS PESSOS FISICAS E JURIDICAS DO EXTERIOR-FUNAPS,0,0,0
24210900,OUTRAS TRANSFERÊNCIAS DA UNIÃO,0,236727308.34,0
24210901,OUTRAS TRANSFERÊNCIAS DA UNIÃO-PMSP,0,185555305.7,0
24210902,OUTRAS TRANSFERÊNCIAS DA UNIÃO-F.ESP 7525/86,0,7772559.64,0
24210907,OUTRAS TRANSFERÊNCIAS DA UNIÃO-FUNDES,0,43399443,0
24210908,OUTRAS TRANSFERÊNCIAS DA UNIÃO-FUNAPS,0,0,0
24220000,TRANSFERÊNCIAS DOS ESTADOS,0,1587189460.13,0
24220900,OUTRAS TRANSFERÊNCIAS DOS ESTADOS,0,1587189460.13,0
24220901,OUTRAS TRANSFERÊNCIAS DOS ESTADOS-PMSP,0,0,0
24220902,OUTRAS TRANSFERÊNCIAS DOS ESTADOS--LOT HABITAÇÃO,0,1587189460.13,0
24220907,OUTRAS TRANSFERÊNCIAS DOS ESTADOS-FUNDES,0,0,0
24220908,OUTRAS TRANSFERÊNCIAS DOS ESTADOS-FUNAPS,0,0,0
24400000,TRANSFERÊNCIAS DO EXTERIOR,0,0,0
24410000,TRANSFERÊNCIAS PESSOAS FISICAS E JURIDICAS DO EXTERIOR,0,0,0
24410100,TRANSFERÊNCIAS PESSOAS FISICAS E JURIDICAS DO EXTERIOR-FUNDES,0,0,0
24410200,TRANSFERÊNCIAS PESSOAS FISICAS E JURIDICAS DO EXTERIOR-FUNAPS,0,0,0
24410900,TRANSFERÊNCIAS PESSOAS FISICAS E JURIDICAS DO EXTERIOR-PMSP,0,0,0
24500000,TRANSFERÊNCIAS PESSOAS ,0,0,0
24510000,TRANSFERÊNCIAS PESSOAS FISICAS E JURIDICAS DO PAIS ,0,0,0
24510100,TRANSFERÊNCIAS PESSOAS FISICAS E JURIDICAS DO PAIS-FUMDES ,0,0,0
24510900,TRANSFERÊNCIAS PESSOAS FISICAS E JURIDICAS DO PAIS-PMSP ,0,0,0
24520200,TRANSFERÊNCIAS PESSOAS FISICAS E JURIDICAS DO PAIS-FUNAPS,0,0,0
25000000,OUTRAS RECEITAS DE CAPITAL,0,50347214829.11,0
25900000,OUTRAS RECEITAS,0,50347214829.11,0
25910100,OUTRAS RECEITAS-FUNDES,0,0,0
25910200,OUTRAS RECEITAS-OPERAC INTERLIG-FUNAPS,0,2399350815.86,0
25910300,OUTRAS RECEITAS-FUNAPS,0,489115556.03,0
25910900,OUTRAS RECEITAS-PMSP,0,47458748457.22,0
95910000,OUTRAS RECEITAS-DIVERSAS,0,50347214829.11,0
,TOTAL,1456308640000,1230910837268.8,84.5226625359306
