codigo,especificacao_da_receita,receita_orcada,realizada_ate_o_mes,pct_ate_o_mes_sobre_o_orcado
17220902,TRANSFERENCIAS DOS ESTADOS- SECRET. EDUC.-PROFIC,0,0,0
17220909,TRANSFERENCIAS DOS ESTADOS- OUTRAS TRANSF,0,731.63,0
17300000,TRANSFERÊNCIAS DE INSTITUIÇÕES PRIVADAS,0,0,0
19000000,OUTRAS RECEITAS CORRENTES,119871038,1201608578.35,1002.41776362194
19100000,MULTAS E JUROS DE MORA,92698508,282906593.42,305.190018182385
19110000,MULTAS E JUROS DE MORA DOS TRIBUTOS,6457758,96721760.07,1497.76067901584
19120000,MULTAS DE OUTRAS ORIGENS,86240750,186184833.35,215.889626829544
19200000,INDENIZACOES E RESTITUICOES,257827,1325.57,0.514131568842674
19210000,INDENIZAÇÕES POR CAIÇAMENTOS REPOSTOS,41,0,0
19220000,RESTITUIÇÕES,257786,1325.57,0.514213339746922
19300000,RECEITA DA DÍVIDA ATIVA,12894757,53093836.16,411.747473488643
19310000,RECEITA DA DÍVIDA ATIVA TRIBUTÁRIA,11603561,49571342.64,427.208015194646
19320000,RECEITA DA DÍVIDA ATIVA NÃO TRIBUTÁRIA,1290896,3522493.52,272.871983490537
19900000,RECEITAS DIVERSAS,14020246,865606823.2,6173.9774266443
19910000,RECEITA DE CONTRIBUIÇÕES ESTABELECIDAS EM CONTRATOS,106980,540819.56,505.533333333333
19920000,"RECEITA DA JUNTA ADMINISTRATIVA, DA CASA PROPRIA.",0,0,0
19930000,RECEITA DE CANCELAMENTOS DE RESTOS A PAGAR,6740955,23247364.51,344.86752262847
19940000,EVENTUAIS DIVERSOS,7172311,841818639.13,11737.0627002928
20000000,RECEITAS DE CAPITAL,1264274619,585968583.22,46.3482042915235
21000000,0PERAÇÕES DE CRÉDITO,1175802603,554562397.12,47.1645832136332
21100000,OPERAÇÕES DE CRÉDITO INTERNAS,1084905714,496949368.56,45.8057656206611
21200000,OPERAÇÕES DE CRÉDITO EXTERNAS,90896889,57613028.56,63.3828387239964
22000000,ALIENAÇÃO DE BENS,77208108,3874210.95,5.01788095882365
22100000,ALIENAÇÃO DE BENS MÓVEIS,77054000,3862594.5,5.01284099462714
22200000,ALIENAÇÃO DE BENS IMÓVEIS,154108,11616.45,7.53786305707686
24000000,TRANSFERÊNCIAS DE CAPITAL,11263908,27531975.15,244.426491675891
24200000,TRANSFERÊNCIAS INTERGOVERNAMENTAIS,11263908,27531975.15,244.426491675891
24210000,TRANSFERENCIAS DA UNIÃO,11263908,27531975.15,244.426491675891
24210100,PARTICIPAÇÃO NA RECEITA DA UNIÃO,9961308,26799375.15,269.03470056342
24210101,COTA-PARTE DO FUNDO DE PARTC. DOS MUNICÍPIOS,9961308,24098246.81,241.918499156938
24210102,COTA-PARTE DO IMPOSTO ÚNICO S/LUBRIFÍCANTES E COMBUSTÍVEIS LÍQUIDOS E GASOSOS,0,1764687.26,0
24210103,COTA.-PARTE DO ADICIONAL DO IMP.ÚNICO S/LUBRIFÍCANTES E COMBUSTIVÉIS IIQUIDOS E GASOSOS,0,418345.29,0
24210104,COTA-PARTE DO IMP.ÚNICO S/ENERGIA ELÉTRICA,0,0,0
24210105,COTA-PARTE DO ÍMPOSTO ÚNICO S/MINERAIS,0,518095.79,0
24210900,OUTRAS TRANSFERÊNCIAS DA UNIÃO,1302600,732600,56.2413634269922
24220000,TRANSFERÊNCIAS DOS ESTADOS,0,0,0
24220900,OUTRAS TRANSFERÊNCIAS DOS ESTADOS,0,0,0
25000000,OUTRAS RECEITAS DE CAPITAL,0,0,0
,TOTAL,3355187343,6490942248.15,193.459905053952
