codigo,especificacao_da_receita,receita_orcada,realizada_ate_o_mes,pct_ate_o_mes_sobre_o_orcado
13220000,Participação e dividendos,148000,31684.3,21.4083108108108
13230000, remuneração da receita,1835000,4951559.62,269.839761307902
15000000,Receita Industrial,485000,533485.4,109.996989690722
15200000,Receita da Industria de transformação,485000.001,533485.4,109.996989463924
15210000, gráfica municipal,120000,40536.44,33.7803666666667
15220000,subprodutos da limpeza pública,365000.001,492948.96,135.054509219029
16000000,Receita de serviços,27880000,29069270.49,104.26567607604
16100000,Receita de serviços,27880000,29069270.49,104.26567607604
16110000,Receitas Diversas,27880000.001,29069270.49,104.2656760723
16110100,Serviços de expediente,2321000,2511377.65,108.202397673417
16110200,Coleta de resíduos sólidos-LIMPURB,9636000,8667935.44,89.9536679119967
16110300,Receita de permissão para a exploração de serviços de taxis,4767000.001,4477976.89,93.9370020780497
16110400,Tarifa de pedágio para ingresso nas ruas de pedestres,400000,390563.85,97.6409625
16110500, Requisição Serviços -FISC,8000,7559.42,94.49275
16110700,Remoção e Estadia-DSV,3286000,1939955.49,59.036989957395
16110900,Autuação de processos-DAMSP,134000.001,128235.97,95.6984843604591
16111000,Autuação de processos-G.A.99.T,2912000001,1040927.16,0.0357461249877245
16111100,"Analise,Plano,Proj,Relaórios-DECONT",1000001,50214.56,5.02145097854902
16111900,Lic. De transito para produtos perigosos-SMT,7000.001,1516.4,21.6628540481637
16112000,Panfletagem -programas sociais-PMSP,2377000.001,7832637.78,329.517786146606
16112200,Termo de permissão de uso-Convias,0,701.36,0
16119900,Serviços diversos,2031000.001,2019668.52,99.4420738062816
17000000,Transferências correntes,2804402000,2853445368.18,101.748799500927
17200000,Transferências Intergovernamentais,2804402000,2853445368.18,101.748799500927
17210000,Transferências da União,515353000,508315438.31,98.6344191864605
17210100,Participação na receita da União,270327000,321600636.55,118.967264294725
17210102,Cotaparte do fundo de participação dos municipios,26336000,29116102.69,110.556282996659
17210104, imp.s/a renda ret.nas fontes,217881000,264639786.66,121.460699491924
17210105, imp.s/a prop.territ. Rural,215000,327748.5,152.441162790698
17210120,FUNDEF,25895000,27516998.7,106.263752461865
17210900,Outras transferências da União,245026000,186714801.76,76.2020364206247
17210901,Trans.fin.est.d. fed. E munic-L.c.87/96,0,115513008.46,0
17210903,FUNDES,0,13792773.43,0
17210904,DNAEE,0,11094909.16,0
17210905,Fundo Nacional de desenvolvimento da Educação,0,16356869.87,0
17210910,findef,0,28627535.9,0
17210999, Outras transferencias,245026000,1329704.94,0.542679119766882
17220000,Transferencias dos Estados,2289049000,2345129929.87,102.449966334054
17220100,Participação na receita dos Estados,2289049000,2345129929.87,102.449966334054
17220101,Cota-Parte do I.P.V.A,503043000.001,467756355.05,92.9853620960972
17220102,Cota-Parte do I.C.M.S,1427328000,1463764882.53,102.552803737473
17220103,Cota-Parte participacipação do estado na arrecadação do IPI,19654000,18551758.08,94.3917679861606
17220106,Quota estadual. Salário educação-QESE,0.001,32412162.65,0
17220120,FUNDEF,339024000,362644771.56,106.967285962056
19000000,OUTRAS RECEITAS CORRENTES,693754000,628416447.86,90.5820287681224
19100000,MULTAS E JUROS DE MORA,351155000,314027422.25,89.427011504891
19110000,Multas e juros de mora dos tributos,40337000,39297665.68,97.4233722884697
19120000,Multas diversas,310818000,274729756.57,88.3892685011808
19120100,Multas de Transito,0,222137731.81,0
19120300,Multas. Sar-Sistema Novo,0,2911651.7,0
19120500,Multas de Outras origens-FUNDOS,0,1051475.92,0
19120502,FUMCAD,0,13557.83,0
19120503,FUNCOR,0,1037918.09,0
19120600,Multas de Transito.-Veiculos de outros municipios,0,47641786.41,0
19120700,poluição ambiental-DECONT,0,14.3,0
19129900,Multas de Outras origens,310818000,987096.43,0.317580201275344
19200000,INDENIZACOES E RESTITUIÇÕES,1198000,722758.45,60.3304215358932
19210000,Indenizações ,5000.001,0,0
19210400,Indenizações por calçamentos repostos,5000.001,0,0
19220000,Restituições,1193000,722758.45,60.5832732606873
19220200,Restituições diversas,1193000,722758.45,60.5832732606873
19300000,RECEITA DA DÍVIDA ATIVA,229728000,182770043.18,79.5593237132609
19310000,Receita da dívida ativa tributária,190892000,152961199.09,80.1297063732372
19320000,Receita da dívida ativa não tributária,38836000.001,29808844.09,76.7557011258431
19320100,FISC,38838000,17121824.7,44.085237911324
19320200,JUD,0,12687019.39,0
19900000,RECEITAS DIVERSAS,111673000,130896223.98,117.213851136801
19910000,Receita de contribuições estabelecidas em contratos,1124000,1167412.35,103.862308718861
19930000,Receita de cancelamentos de restos a pagar,77210000,87872394.81,113.809603432198
19940000,Eventuais diversos,33339000,41856416.82,125.547907315756
19940100,PMSP,33339000,4024001.82,12.0699535678935
19940200,Honarários Advocaticios,0,831406.67,0
19940300,FUNDOS,0,140328.64,0
19940302,FEPAC,0,140328.64,0
19940400,TARIFA BANCARIA,0,644661.69,0
20000000,RECEITAS DE CAPITAL,3676013000,151928431.97,4.13296775528269
21000000,0PERAÇÕES DE CRÉDITO,3434153000,122370424.34,3.56333641337471
21100000,OPERAÇÕES DE CRÉDITO INTERNAS,3176015000,12292797.37,0.387050985905293
21110000,Colocação de Títulos do Tesouro Municipal,2929700000,0,0
21120000,Emprestimos por Contratos Internos,246315000,12292797.37,4.99068159470597
21200000,OPERAÇÕES DE CRÉDITO EXTERNAS,258138000,110077606.97,42.6429301265215
21210000,Emprestimos p/Contratos Externos,258138000,110077606.97,42.6429301265215
24000000,TRANSFERÊNCIAS DE CAPITAL,2710000,1045230.72,38.5693992619926
24200000,TRANSFERÊNCIAS INTERGOVERNAMENTAIS,2710000,1045230.72,38.5693992619926
24210000,Transferencias da União,2710000,1012663.73,37.3676653136531
24210900,Outras transferências da União,2710000.001,1012663.73,37.3676652998643
24210901,PMSP,2710000.001,0,0
24210902,Fundo Esp. Lei 7225/86,0,148724.93,0
24210905,FNDE,0,863938.8,0
24220000,Transf dos estados,0,32566.99,0
24220000,outras transferências dos estados,0,32566.99,0
24220902,lot habitação,0,32.56699,0
25000000,OUTRAS RECEITAS DE CAPITAL,239150000,28512776.91,11.9225494083211
25900000,OUTRAS RECEITAS,239150000,28512776.91,11.9225494083211
25910000, RECEITAS-DIVERSAS,239150000,28512776.91,11.9225494083211
25910100,PMSP,239150000,1095235.41,0.457970064812879
25910400,Operação Urbana Faria Lima,0,26743995.87,0
25910700,Programa de urbanização e verticalização de favelas-Prover-cingapura,0,550083.69,0
25910800,Fundo Esp.Oper. Urbana Água Branca-FEAB,0,123461.94,0
,TOTAL GERAL,10273000000,6691114176.62,65.133010577436
